horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate
3d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.55,1,1,-0.003690036900369,0.0,0.0,,
3d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.6,1,1,-0.003690036900369,0.0,0.0,,
3d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.65,1,1,-0.003690036900369,0.0,0.0,,
3d,sideway,cart,predicted_profit_probability,predicted_profit_probability,1,,,21,21,-0.005484885294267899,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.923076923076923
3d,sideway,cart,predicted_profit_probability,predicted_profit_probability,3,,,21,63,-0.004757851198883975,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923
3d,sideway,cart,predicted_profit_probability,predicted_profit_probability,5,,,21,84,-0.006303780315856022,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,cart,predicted_return,predicted_return,1,,,21,21,-0.012097746810870613,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.923076923076923
3d,sideway,cart,predicted_return,predicted_return,3,,,21,63,-0.007087252750779527,0.3492063492063492,0.3492063492063492,0.8461538461538461,1.1282051282051282
3d,sideway,cart,predicted_return,predicted_return,5,,,21,84,-0.006303780315856022,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,1,,,21,21,-0.002489636424134629,0.3333333333333333,0.3333333333333333,0.2692307692307692,1.0769230769230769
3d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,3,,,21,63,-0.005628045234448018,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923
3d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,5,,,21,84,-0.006303780315856024,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear,combined_score,1,,,21,21,-0.006374624079690801,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.923076923076923
3d,sideway,lightgbm,combined_weighted_linear,combined_score,3,,,21,63,-0.006688757891037626,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923
3d,sideway,lightgbm,combined_weighted_linear,combined_score,5,,,21,84,-0.006303780315856022,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.5,5,5,-0.019554081219562116,0.2,0.2,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.55,5,5,-0.019554081219562116,0.2,0.2,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.6,4,4,-0.008853032363454923,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.65,3,3,-0.024358970960438295,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.5,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.55,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.6,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.5,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.55,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.6,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.5,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.55,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.6,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.65,1,1,-0.0412213740458016,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,5,5,-0.019554081219562116,0.2,0.2,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,5,5,-0.019554081219562116,0.2,0.2,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,4,4,-0.008853032363454923,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,3,3,-0.024358970960438295,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,1,1,-0.0412213740458016,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.5,5,5,-0.019554081219562116,0.2,0.2,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.55,5,5,-0.019554081219562116,0.2,0.2,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.6,4,4,-0.008853032363454923,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.65,3,3,-0.024358970960438295,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.5,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.55,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.6,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.5,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.55,4,4,-0.024914299637660196,0.25,0.25,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.6,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.5,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.55,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.6,2,2,-0.0017782953091531987,0.5,0.5,1.0,1.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.65,1,1,-0.0412213740458016,0.0,0.0,,
3d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,1,,,21,21,-0.013241520667053601,0.19047619047619047,0.19047619047619047,0.15384615384615385,0.6153846153846153
3d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,21,63,-0.005464231655719447,0.30158730158730157,0.30158730158730157,0.7307692307692307,0.9743589743589742
3d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,5,,,21,84,-0.006303780315856022,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,lightgbm,predicted_return,predicted_return,1,,,21,21,0.0008586973124725288,0.38095238095238093,0.38095238095238093,0.3076923076923077,1.2307692307692306
3d,sideway,lightgbm,predicted_return,predicted_return,3,,,21,63,-0.005507529891487463,0.30158730158730157,0.30158730158730157,0.7307692307692307,0.9743589743589742
3d,sideway,lightgbm,predicted_return,predicted_return,5,,,21,84,-0.006303780315856022,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,xgboost,combined_rank_based,rank_based_joint_score,1,,,21,21,-0.01460117786568354,0.19047619047619047,0.19047619047619047,0.15384615384615385,0.6153846153846153
3d,sideway,xgboost,combined_rank_based,rank_based_joint_score,3,,,21,63,-0.009136992745394989,0.2698412698412698,0.2698412698412698,0.6538461538461539,0.8717948717948717
3d,sideway,xgboost,combined_rank_based,rank_based_joint_score,5,,,21,84,-0.006303780315856022,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear,combined_score,1,,,21,21,-0.007316242258167367,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.923076923076923
3d,sideway,xgboost,combined_weighted_linear,combined_score,3,,,21,63,-0.006264970645272151,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923
3d,sideway,xgboost,combined_weighted_linear,combined_score,5,,,21,84,-0.006303780315856024,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.5,7,7,-0.005197437887325956,0.2857142857142857,0.2857142857142857,1.0,1.1428571428571428
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.55,5,5,-0.0006312326664019583,0.4,0.4,1.0,1.2000000000000002
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.6,4,4,-0.02360095889631717,0.25,0.25,1.0,1.25
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.65,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.5,6,6,-0.0011410333720631319,0.3333333333333333,0.3333333333333333,1.0,1.1666666666666667
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.55,5,5,-0.0006312326664019583,0.4,0.4,1.0,1.2000000000000002
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.6,4,4,-0.02360095889631717,0.25,0.25,1.0,1.25
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.65,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.5,5,5,-0.006975482071068918,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.55,5,5,-0.006975482071068918,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.6,4,4,-0.031531270652150875,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.5,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.55,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.6,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,7,8,-0.0038048161008901616,0.25,0.25,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,5,6,0.00046456217869176794,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,4,5,-0.017692059836221657,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,6,7,-0.00012895197545977036,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,5,6,0.00046456217869176794,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,4,5,-0.017692059836221657,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,5,5,-0.006975482071068918,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,5,5,-0.006975482071068918,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,4,4,-0.031531270652150875,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.5,7,8,-0.0038048161008901616,0.25,0.25,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.55,5,6,0.00046456217869176794,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.6,4,5,-0.017692059836221657,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.65,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.5,6,7,-0.00012895197545977036,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.55,5,6,0.00046456217869176794,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.6,4,5,-0.017692059836221657,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.65,3,3,-0.012432973968883298,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.5,5,5,-0.006975482071068918,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.55,5,5,-0.006975482071068918,0.2,0.2,1.0,1.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.6,4,4,-0.031531270652150875,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.5,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.55,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.6,3,3,-0.044022873004254635,0.0,0.0,,
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.65,2,2,-0.037481852667072546,0.0,0.0,,
3d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,1,,,21,21,-0.014834321583148069,0.19047619047619047,0.19047619047619047,0.15384615384615385,0.6153846153846153
3d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,21,63,-0.006261100535171564,0.2857142857142857,0.2857142857142857,0.6923076923076923,0.923076923076923
3d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,5,,,21,84,-0.006303780315856022,0.30952380952380953,0.30952380952380953,1.0,1.0
3d,sideway,xgboost,predicted_return,predicted_return,1,,,21,21,-0.0051057363514814755,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.923076923076923
3d,sideway,xgboost,predicted_return,predicted_return,3,,,21,63,-0.0064517561985897205,0.2698412698412698,0.2698412698412698,0.6538461538461539,0.8717948717948717
3d,sideway,xgboost,predicted_return,predicted_return,5,,,21,84,-0.006303780315856022,0.30952380952380953,0.30952380952380953,1.0,1.0
