horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate
20d,sideway,cart,combined_weighted_linear,combined_score,3,,,34,102,-0.027508470366478778,0.3137254901960784,0.3137254901960784,0.8205128205128205,1.0940170940170941
20d,sideway,cart,combined_weighted_linear,combined_score,5,,,34,136,-0.03134042596793212,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.5,25,25,-0.04666872038047067,0.08,0.08,0.4,0.528
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.55,25,25,-0.04666872038047067,0.08,0.08,0.4,0.528
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.6,25,25,-0.04666872038047067,0.08,0.08,0.4,0.528
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.65,25,25,-0.04666872038047067,0.08,0.08,0.4,0.528
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.5,25,25,-0.04666872038047067,0.08,0.08,0.4,0.528
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.55,25,25,-0.04666872038047067,0.08,0.08,0.4,0.528
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.6,25,25,-0.04666872038047067,0.08,0.08,0.4,0.528
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.65,25,25,-0.04666872038047067,0.08,0.08,0.4,0.528
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.5,25,25,-0.04666872038047067,0.08,0.08,0.5,0.62
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.55,25,25,-0.04666872038047067,0.08,0.08,0.5,0.62
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.6,25,25,-0.04666872038047067,0.08,0.08,0.5,0.62
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.65,25,25,-0.04666872038047067,0.08,0.08,0.5,0.62
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.5,25,25,-0.04666872038047067,0.08,0.08,0.5,0.62
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.55,25,25,-0.04666872038047067,0.08,0.08,0.5,0.62
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.6,25,25,-0.04666872038047067,0.08,0.08,0.5,0.62
20d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.65,25,25,-0.04666872038047067,0.08,0.08,0.5,0.62
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.5,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.55,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.6,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.65,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.5,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.55,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.6,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.65,25,33,-0.04363884334595403,0.15151515151515152,0.15151515151515152,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.5,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.55,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.6,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.65,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.5,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.55,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.6,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.65,25,31,-0.04271099819852108,0.12903225806451613,0.12903225806451613,1.0,1.0
20d,sideway,cart,predicted_profit_probability,predicted_profit_probability,1,,,34,34,-0.03401204246892199,0.3235294117647059,0.3235294117647059,0.28205128205128205,1.1282051282051284
20d,sideway,cart,predicted_profit_probability,predicted_profit_probability,3,,,34,102,-0.036220155758479214,0.28431372549019607,0.28431372549019607,0.7435897435897436,0.9914529914529915
20d,sideway,cart,predicted_profit_probability,predicted_profit_probability,5,,,34,136,-0.03134042596793212,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,cart,predicted_return,predicted_return,1,,,34,34,-0.05275495355584597,0.058823529411764705,0.058823529411764705,0.05128205128205128,0.20512820512820515
20d,sideway,cart,predicted_return,predicted_return,3,,,34,102,-0.03371643822592324,0.23529411764705882,0.23529411764705882,0.6153846153846154,0.8205128205128206
20d,sideway,cart,predicted_return,predicted_return,5,,,34,136,-0.03134042596793213,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,1,,,34,34,-0.013869797498891312,0.38235294117647056,0.38235294117647056,0.3333333333333333,1.3333333333333333
20d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,3,,,34,102,-0.016487057115825775,0.3137254901960784,0.3137254901960784,0.8205128205128205,1.0940170940170941
20d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,5,,,34,136,-0.03134042596793212,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear,combined_score,1,,,34,34,-0.01326790776119791,0.38235294117647056,0.38235294117647056,0.3333333333333333,1.3333333333333333
20d,sideway,lightgbm,combined_weighted_linear,combined_score,3,,,34,102,-0.01606797720828097,0.3137254901960784,0.3137254901960784,0.8205128205128205,1.0940170940170941
20d,sideway,lightgbm,combined_weighted_linear,combined_score,5,,,34,136,-0.03134042596793212,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.5,34,34,-0.01326790776119791,0.38235294117647056,0.38235294117647056,0.7222222222222222,1.0408496732026142
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.55,34,34,-0.01326790776119791,0.38235294117647056,0.38235294117647056,0.7222222222222222,1.0408496732026142
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.6,33,33,-0.015388251429003023,0.36363636363636365,0.36363636363636365,0.7058823529411765,1.0267379679144384
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.65,31,31,-0.014972179766851683,0.3870967741935484,0.3870967741935484,0.7058823529411765,1.047438330170778
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.5,34,34,-0.01326790776119791,0.38235294117647056,0.38235294117647056,0.7222222222222222,1.0408496732026142
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.55,34,34,-0.01326790776119791,0.38235294117647056,0.38235294117647056,0.7222222222222222,1.0408496732026142
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.6,33,33,-0.015388251429003023,0.36363636363636365,0.36363636363636365,0.7058823529411765,1.0267379679144384
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.65,31,31,-0.014972179766851683,0.3870967741935484,0.3870967741935484,0.7058823529411765,1.047438330170778
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.5,34,34,-0.01326790776119791,0.38235294117647056,0.38235294117647056,0.7222222222222222,1.0408496732026142
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.55,34,34,-0.01326790776119791,0.38235294117647056,0.38235294117647056,0.7222222222222222,1.0408496732026142
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.6,33,33,-0.015388251429003023,0.36363636363636365,0.36363636363636365,0.7058823529411765,1.0267379679144384
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.65,31,31,-0.014972179766851683,0.3870967741935484,0.3870967741935484,0.7058823529411765,1.047438330170778
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.5,34,34,-0.01138021109200089,0.4117647058823529,0.4117647058823529,0.7777777777777778,1.0065359477124183
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.55,34,34,-0.01138021109200089,0.4117647058823529,0.4117647058823529,0.7777777777777778,1.0065359477124183
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.6,33,33,-0.013443351830436401,0.3939393939393939,0.3939393939393939,0.7647058823529411,0.9964349376114082
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.65,31,31,-0.012901802774829151,0.41935483870967744,0.41935483870967744,0.7647058823529411,1.0113851992409868
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,33,48,-0.014763670563971132,0.3541666666666667,0.3541666666666667,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,31,46,-0.014456118754041663,0.3695652173913043,0.3695652173913043,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,33,48,-0.014763670563971132,0.3541666666666667,0.3541666666666667,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,31,46,-0.014456118754041663,0.3695652173913043,0.3695652173913043,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,33,48,-0.014763670563971132,0.3541666666666667,0.3541666666666667,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,31,46,-0.014456118754041663,0.3695652173913043,0.3695652173913043,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,34,44,-0.011730576717590237,0.4090909090909091,0.4090909090909091,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,34,44,-0.011730576717590237,0.4090909090909091,0.4090909090909091,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,33,43,-0.013322065322100963,0.3953488372093023,0.3953488372093023,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,31,41,-0.012906684986966923,0.4146341463414634,0.4146341463414634,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.5,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.55,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.6,33,48,-0.014763670563971132,0.3541666666666667,0.3541666666666667,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.65,31,46,-0.014456118754041663,0.3695652173913043,0.3695652173913043,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.5,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.55,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.6,33,48,-0.014763670563971132,0.3541666666666667,0.3541666666666667,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.65,31,46,-0.014456118754041663,0.3695652173913043,0.3695652173913043,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.5,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.55,34,49,-0.013305158240698844,0.3673469387755102,0.3673469387755102,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.6,33,48,-0.014763670563971132,0.3541666666666667,0.3541666666666667,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.65,31,46,-0.014456118754041663,0.3695652173913043,0.3695652173913043,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.5,34,44,-0.011730576717590237,0.4090909090909091,0.4090909090909091,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.55,34,44,-0.011730576717590237,0.4090909090909091,0.4090909090909091,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.6,33,43,-0.013322065322100963,0.3953488372093023,0.3953488372093023,1.0,1.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.65,31,41,-0.012906684986966923,0.4146341463414634,0.4146341463414634,1.0,1.0
20d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,1,,,34,34,-0.015357364947985168,0.35294117647058826,0.35294117647058826,0.3076923076923077,1.2307692307692308
20d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,34,102,-0.026469220130243207,0.3333333333333333,0.3333333333333333,0.8717948717948718,1.1623931623931625
20d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,5,,,34,136,-0.03134042596793212,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,lightgbm,predicted_return,predicted_return,1,,,34,34,-0.002303591153723214,0.5,0.5,0.4358974358974359,1.7435897435897436
20d,sideway,lightgbm,predicted_return,predicted_return,3,,,34,102,-0.01606797720828097,0.3137254901960784,0.3137254901960784,0.8205128205128205,1.0940170940170941
20d,sideway,lightgbm,predicted_return,predicted_return,5,,,34,136,-0.03134042596793213,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,xgboost,combined_rank_based,rank_based_joint_score,1,,,34,34,-0.046258396741254516,0.08823529411764706,0.08823529411764706,0.07692307692307693,0.3076923076923077
20d,sideway,xgboost,combined_rank_based,rank_based_joint_score,3,,,34,102,-0.016851198763992853,0.3431372549019608,0.3431372549019608,0.8974358974358975,1.1965811965811968
20d,sideway,xgboost,combined_rank_based,rank_based_joint_score,5,,,34,136,-0.03134042596793212,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear,combined_score,1,,,34,34,-0.020998106391324076,0.29411764705882354,0.29411764705882354,0.2564102564102564,1.0256410256410258
20d,sideway,xgboost,combined_weighted_linear,combined_score,3,,,34,102,-0.017394431755388746,0.3431372549019608,0.3431372549019608,0.8974358974358975,1.1965811965811968
20d,sideway,xgboost,combined_weighted_linear,combined_score,5,,,34,136,-0.03134042596793212,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.5,32,32,-0.02320715678551792,0.28125,0.28125,0.5625,0.791015625
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.55,32,32,-0.02320715678551792,0.28125,0.28125,0.6,0.80625
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.6,31,31,-0.022984475941996232,0.2903225806451613,0.2903225806451613,0.6,0.7741935483870969
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.65,30,30,-0.021823694355416548,0.3,0.3,0.6428571428571429,0.8142857142857143
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.5,32,32,-0.02320715678551792,0.28125,0.28125,0.6923076923076923,0.9086538461538461
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.55,32,32,-0.02320715678551792,0.28125,0.28125,0.6923076923076923,0.8870192307692307
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.6,31,31,-0.022984475941996232,0.2903225806451613,0.2903225806451613,0.6923076923076923,0.8486352357320099
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.65,30,30,-0.021823694355416548,0.3,0.3,0.6923076923076923,0.8538461538461538
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.5,32,32,-0.02415270093162352,0.28125,0.28125,0.6923076923076923,0.8870192307692307
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.55,32,32,-0.02415270093162352,0.28125,0.28125,0.6923076923076923,0.8653846153846153
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.6,30,30,-0.023374930922486815,0.3,0.3,0.6923076923076923,0.8538461538461538
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.65,29,29,-0.022187586349490276,0.3103448275862069,0.3103448275862069,0.6923076923076923,0.8594164456233422
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.5,30,30,-0.03035608707554993,0.2,0.2,0.8571428571428571,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.55,30,30,-0.03035608707554993,0.2,0.2,0.8571428571428571,0.9714285714285715
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.6,28,28,-0.029965861076041062,0.21428571428571427,0.21428571428571427,0.8571428571428571,0.9489795918367346
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.65,27,27,-0.028934673577398637,0.2222222222222222,0.2222222222222222,0.8571428571428571,0.9523809523809523
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,32,45,-0.018192805150319014,0.35555555555555557,0.35555555555555557,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,32,43,-0.018191920524673246,0.3488372093023256,0.3488372093023256,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,31,40,-0.016306378776715542,0.375,0.375,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,30,38,-0.016004738460178625,0.3684210526315789,0.3684210526315789,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,32,42,-0.02213266502146894,0.30952380952380953,0.30952380952380953,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,32,41,-0.02091453586849299,0.3170731707317073,0.3170731707317073,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,31,38,-0.019144698397786424,0.34210526315789475,0.34210526315789475,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,30,37,-0.01809974636693237,0.35135135135135137,0.35135135135135137,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,32,41,-0.02239758791157115,0.3170731707317073,0.3170731707317073,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,32,40,-0.02115562860202335,0.325,0.325,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,30,37,-0.01935750574563799,0.35135135135135137,0.35135135135135137,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,29,36,-0.018289438584700526,0.3611111111111111,0.3611111111111111,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,30,35,-0.03200693384311533,0.2,0.2,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,30,34,-0.030828433065163335,0.20588235294117646,0.20588235294117646,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,28,31,-0.029618364281394353,0.22580645161290322,0.22580645161290322,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,27,30,-0.02867871230612796,0.23333333333333334,0.23333333333333334,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.5,32,45,-0.018192805150319014,0.35555555555555557,0.35555555555555557,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.55,32,43,-0.018191920524673246,0.3488372093023256,0.3488372093023256,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.6,31,40,-0.016306378776715542,0.375,0.375,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.65,30,38,-0.016004738460178625,0.3684210526315789,0.3684210526315789,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.5,32,42,-0.02213266502146894,0.30952380952380953,0.30952380952380953,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.55,32,41,-0.02091453586849299,0.3170731707317073,0.3170731707317073,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.6,31,38,-0.019144698397786424,0.34210526315789475,0.34210526315789475,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.65,30,37,-0.01809974636693237,0.35135135135135137,0.35135135135135137,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.5,32,41,-0.02239758791157115,0.3170731707317073,0.3170731707317073,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.55,32,40,-0.02115562860202335,0.325,0.325,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.6,30,37,-0.01935750574563799,0.35135135135135137,0.35135135135135137,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.65,29,36,-0.018289438584700526,0.3611111111111111,0.3611111111111111,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.5,30,35,-0.03200693384311533,0.2,0.2,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.55,30,34,-0.030828433065163335,0.20588235294117646,0.20588235294117646,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.6,28,31,-0.029618364281394353,0.22580645161290322,0.22580645161290322,1.0,1.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.65,27,30,-0.02867871230612796,0.23333333333333334,0.23333333333333334,1.0,1.0
20d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,1,,,34,34,-0.015959254685678572,0.35294117647058826,0.35294117647058826,0.3076923076923077,1.2307692307692308
20d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,34,102,-0.035459914530710346,0.3137254901960784,0.3137254901960784,0.8205128205128205,1.0940170940170941
20d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,5,,,34,136,-0.03134042596793212,0.2867647058823529,0.2867647058823529,1.0,1.0
20d,sideway,xgboost,predicted_return,predicted_return,1,,,34,34,-0.04834010592291183,0.058823529411764705,0.058823529411764705,0.05128205128205128,0.20512820512820515
20d,sideway,xgboost,predicted_return,predicted_return,3,,,34,102,-0.016837959104688868,0.3431372549019608,0.3431372549019608,0.8974358974358975,1.1965811965811968
