date,ticker,model_name,prediction_date,entry_date,target_date,horizon,horizon_days,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability
2023-03-01,DGC,xgboost,2023-02-01,2023-02-02,2023-03-01,20d,20,-0.1756861417230453,0,1,0.981046199798584
2023-01-03,HPG,cart,2022-12-05,2022-12-06,2023-01-03,20d,20,-0.039900798134909765,0,1,1.0
2023-01-04,HPG,cart,2022-12-06,2022-12-07,2023-01-04,20d,20,0.0701949335682881,1,1,1.0
2023-01-05,HPG,cart,2022-12-07,2022-12-08,2023-01-05,20d,20,0.04017920518409035,1,1,1.0
2023-01-06,HPG,cart,2022-12-08,2022-12-09,2023-01-06,20d,20,0.019375621080408356,1,0,0.0
2023-01-09,HPG,cart,2022-12-09,2022-12-12,2023-01-09,20d,20,0.013499144745966474,1,1,1.0
2023-01-10,HPG,cart,2022-12-12,2022-12-13,2023-01-10,20d,20,0.05715870959802527,1,1,1.0
2023-01-11,HPG,cart,2022-12-13,2022-12-14,2023-01-11,20d,20,0.03637609431111177,1,0,0.0
2023-01-12,HPG,cart,2022-12-14,2022-12-15,2023-01-12,20d,20,0.042435442778195887,1,0,0.0
2023-01-13,HPG,cart,2022-12-15,2022-12-16,2023-01-13,20d,20,0.031243910916602724,1,1,1.0
2023-01-16,HPG,cart,2022-12-16,2022-12-19,2023-01-16,20d,20,-0.024151536247094207,0,1,1.0
2023-01-17,HPG,cart,2022-12-19,2022-12-20,2023-01-17,20d,20,0.08570669324032565,1,0,0.0
2023-01-18,HPG,cart,2022-12-20,2022-12-21,2023-01-18,20d,20,0.11056607994468348,1,1,1.0
2023-01-19,HPG,cart,2022-12-21,2022-12-22,2023-01-19,20d,20,0.0993953780978738,1,1,1.0
2023-01-27,HPG,cart,2022-12-22,2022-12-23,2023-01-27,20d,20,0.13279885945409542,1,1,1.0
2023-01-30,HPG,cart,2022-12-23,2022-12-26,2023-01-30,20d,20,0.18073898641910624,1,1,1.0
2023-01-31,HPG,cart,2022-12-26,2022-12-27,2023-01-31,20d,20,0.2836470038263761,1,1,1.0
2023-02-01,HPG,cart,2022-12-27,2022-12-28,2023-02-01,20d,20,0.13834506058065066,1,1,1.0
2023-02-02,HPG,cart,2022-12-28,2022-12-29,2023-02-02,20d,20,0.1563790801458964,1,1,1.0
2023-02-03,HPG,cart,2022-12-29,2022-12-30,2023-02-03,20d,20,0.15744202366843685,1,1,1.0
2023-02-06,HPG,cart,2022-12-30,2023-01-03,2023-02-06,20d,20,0.1477814661671164,1,1,1.0
2023-02-07,HPG,cart,2023-01-03,2023-01-04,2023-02-07,20d,20,0.00852988741712224,1,0,0.0
2023-02-08,HPG,cart,2023-01-04,2023-01-05,2023-02-08,20d,20,0.066656837124486,1,1,1.0
2023-02-09,HPG,cart,2023-01-05,2023-01-06,2023-02-09,20d,20,0.03894846589216572,1,0,0.0
2023-02-10,HPG,cart,2023-01-06,2023-01-09,2023-02-10,20d,20,0.02811127719647888,1,0,0.0
2023-02-13,HPG,cart,2023-01-09,2023-01-10,2023-02-13,20d,20,0.02311606347480799,1,1,1.0
2023-02-14,HPG,cart,2023-01-10,2023-01-11,2023-02-14,20d,20,0.023175650898423106,1,1,1.0
2023-02-15,HPG,cart,2023-01-11,2023-01-12,2023-02-15,20d,20,0.027581403367923363,1,1,1.0
2023-02-16,HPG,cart,2023-01-12,2023-01-13,2023-02-16,20d,20,0.04481186771982548,1,1,1.0
2023-02-17,HPG,cart,2023-01-13,2023-01-16,2023-02-17,20d,20,0.04283950069147413,1,1,1.0
2023-02-20,HPG,cart,2023-01-16,2023-01-17,2023-02-20,20d,20,0.06354261054675314,1,1,1.0
2023-02-21,HPG,cart,2023-01-17,2023-01-18,2023-02-21,20d,20,-0.02544214624937524,0,0,0.0
2023-02-22,HPG,cart,2023-01-18,2023-01-19,2023-02-22,20d,20,-0.025185079605244742,0,1,1.0
2023-02-23,HPG,cart,2023-01-19,2023-01-27,2023-02-23,20d,20,0.016742156694184995,1,1,1.0
2023-02-24,HPG,cart,2023-01-27,2023-01-30,2023-02-24,20d,20,-0.048049587999180465,0,0,0.0
2023-02-27,HPG,cart,2023-01-30,2023-01-31,2023-02-27,20d,20,-0.08838084185759743,0,0,0.0
2023-02-28,HPG,cart,2023-01-31,2023-02-01,2023-02-28,20d,20,-0.10556956715704324,0,0,0.0
2023-03-01,HPG,cart,2023-02-01,2023-02-02,2023-03-01,20d,20,-0.021196981176095253,0,1,1.0
2023-01-03,HPG,lightgbm,2022-12-05,2022-12-06,2023-01-03,20d,20,-0.039900798134909765,0,1,0.9492475920552197
2023-01-04,HPG,lightgbm,2022-12-06,2022-12-07,2023-01-04,20d,20,0.0701949335682881,1,1,0.9925525689144593
2023-01-05,HPG,lightgbm,2022-12-07,2022-12-08,2023-01-05,20d,20,0.04017920518409035,1,1,0.9971379658942693
2023-01-06,HPG,lightgbm,2022-12-08,2022-12-09,2023-01-06,20d,20,0.019375621080408356,1,1,0.9951634395611292
2023-01-09,HPG,lightgbm,2022-12-09,2022-12-12,2023-01-09,20d,20,0.013499144745966474,1,1,0.9979678774783248
2023-01-10,HPG,lightgbm,2022-12-12,2022-12-13,2023-01-10,20d,20,0.05715870959802527,1,1,0.9985702847105397
2023-01-11,HPG,lightgbm,2022-12-13,2022-12-14,2023-01-11,20d,20,0.03637609431111177,1,1,0.997134979790121
2023-01-12,HPG,lightgbm,2022-12-14,2022-12-15,2023-01-12,20d,20,0.042435442778195887,1,1,0.9930632771392869
2023-01-13,HPG,lightgbm,2022-12-15,2022-12-16,2023-01-13,20d,20,0.031243910916602724,1,1,0.9983770798886472
2023-01-16,HPG,lightgbm,2022-12-16,2022-12-19,2023-01-16,20d,20,-0.024151536247094207,0,1,0.9639181628508741
2023-01-17,HPG,lightgbm,2022-12-19,2022-12-20,2023-01-17,20d,20,0.08570669324032565,1,1,0.9983151166920784
2023-01-18,HPG,lightgbm,2022-12-20,2022-12-21,2023-01-18,20d,20,0.11056607994468348,1,1,0.99818337971978
2023-01-19,HPG,lightgbm,2022-12-21,2022-12-22,2023-01-19,20d,20,0.0993953780978738,1,1,0.9979597521330007
2023-01-27,HPG,lightgbm,2022-12-22,2022-12-23,2023-01-27,20d,20,0.13279885945409542,1,1,0.9972975455709884
2023-01-30,HPG,lightgbm,2022-12-23,2022-12-26,2023-01-30,20d,20,0.18073898641910624,1,1,0.9993333878467738
2023-01-31,HPG,lightgbm,2022-12-26,2022-12-27,2023-01-31,20d,20,0.2836470038263761,1,1,0.9976765877492944
2023-02-01,HPG,lightgbm,2022-12-27,2022-12-28,2023-02-01,20d,20,0.13834506058065066,1,1,0.9971042767459991
2023-02-02,HPG,lightgbm,2022-12-28,2022-12-29,2023-02-02,20d,20,0.1563790801458964,1,1,0.9994620842077167
2023-02-03,HPG,lightgbm,2022-12-29,2022-12-30,2023-02-03,20d,20,0.15744202366843685,1,1,0.9977913277346351
2023-02-06,HPG,lightgbm,2022-12-30,2023-01-03,2023-02-06,20d,20,0.1477814661671164,1,1,0.9980117517070126
2023-02-07,HPG,lightgbm,2023-01-03,2023-01-04,2023-02-07,20d,20,0.00852988741712224,1,1,0.9849092016873723
2023-02-08,HPG,lightgbm,2023-01-04,2023-01-05,2023-02-08,20d,20,0.066656837124486,1,1,0.9989923649244407
2023-02-09,HPG,lightgbm,2023-01-05,2023-01-06,2023-02-09,20d,20,0.03894846589216572,1,1,0.997897927313158
2023-02-10,HPG,lightgbm,2023-01-06,2023-01-09,2023-02-10,20d,20,0.02811127719647888,1,1,0.998852527583028
2023-02-13,HPG,lightgbm,2023-01-09,2023-01-10,2023-02-13,20d,20,0.02311606347480799,1,1,0.9974530149964429
2023-02-14,HPG,lightgbm,2023-01-10,2023-01-11,2023-02-14,20d,20,0.023175650898423106,1,1,0.9985591690335519
2023-02-15,HPG,lightgbm,2023-01-11,2023-01-12,2023-02-15,20d,20,0.027581403367923363,1,1,0.9968006820090951
2023-02-16,HPG,lightgbm,2023-01-12,2023-01-13,2023-02-16,20d,20,0.04481186771982548,1,1,0.9984054716509244
2023-02-17,HPG,lightgbm,2023-01-13,2023-01-16,2023-02-17,20d,20,0.04283950069147413,1,1,0.9979950351766053
2023-02-20,HPG,lightgbm,2023-01-16,2023-01-17,2023-02-20,20d,20,0.06354261054675314,1,1,0.9931578582751301
2023-02-21,HPG,lightgbm,2023-01-17,2023-01-18,2023-02-21,20d,20,-0.02544214624937524,0,1,0.9349404654929907
2023-02-22,HPG,lightgbm,2023-01-18,2023-01-19,2023-02-22,20d,20,-0.025185079605244742,0,1,0.9490024950620499
2023-02-23,HPG,lightgbm,2023-01-19,2023-01-27,2023-02-23,20d,20,0.016742156694184995,1,1,0.9962522497419526
2023-02-24,HPG,lightgbm,2023-01-27,2023-01-30,2023-02-24,20d,20,-0.048049587999180465,0,1,0.9880594233180936
2023-02-27,HPG,lightgbm,2023-01-30,2023-01-31,2023-02-27,20d,20,-0.08838084185759743,0,1,0.9859523684801164
2023-02-28,HPG,lightgbm,2023-01-31,2023-02-01,2023-02-28,20d,20,-0.10556956715704324,0,1,0.9972434209180253
2023-03-01,HPG,lightgbm,2023-02-01,2023-02-02,2023-03-01,20d,20,-0.021196981176095253,0,1,0.9995157146485824
2023-01-03,HPG,xgboost,2022-12-05,2022-12-06,2023-01-03,20d,20,-0.039900798134909765,0,1,0.6254123449325562
2023-01-04,HPG,xgboost,2022-12-06,2022-12-07,2023-01-04,20d,20,0.0701949335682881,1,1,0.945412278175354
2023-01-05,HPG,xgboost,2022-12-07,2022-12-08,2023-01-05,20d,20,0.04017920518409035,1,1,0.9819886088371277
2023-01-06,HPG,xgboost,2022-12-08,2022-12-09,2023-01-06,20d,20,0.019375621080408356,1,1,0.9643438458442688
2023-01-09,HPG,xgboost,2022-12-09,2022-12-12,2023-01-09,20d,20,0.013499144745966474,1,1,0.974173367023468
2023-01-10,HPG,xgboost,2022-12-12,2022-12-13,2023-01-10,20d,20,0.05715870959802527,1,1,0.9923833012580872
2023-01-11,HPG,xgboost,2022-12-13,2022-12-14,2023-01-11,20d,20,0.03637609431111177,1,1,0.9525046944618225
2023-01-12,HPG,xgboost,2022-12-14,2022-12-15,2023-01-12,20d,20,0.042435442778195887,1,1,0.934306800365448
2023-01-13,HPG,xgboost,2022-12-15,2022-12-16,2023-01-13,20d,20,0.031243910916602724,1,1,0.9945542812347412
2023-01-16,HPG,xgboost,2022-12-16,2022-12-19,2023-01-16,20d,20,-0.024151536247094207,0,1,0.8099851608276367
2023-01-17,HPG,xgboost,2022-12-19,2022-12-20,2023-01-17,20d,20,0.08570669324032565,1,1,0.9240773916244507
2023-01-18,HPG,xgboost,2022-12-20,2022-12-21,2023-01-18,20d,20,0.11056607994468348,1,1,0.9783543944358826
2023-01-19,HPG,xgboost,2022-12-21,2022-12-22,2023-01-19,20d,20,0.0993953780978738,1,1,0.9802709817886353
2023-01-27,HPG,xgboost,2022-12-22,2022-12-23,2023-01-27,20d,20,0.13279885945409542,1,1,0.9804182052612305
2023-01-30,HPG,xgboost,2022-12-23,2022-12-26,2023-01-30,20d,20,0.18073898641910624,1,1,0.9884210824966431
2023-01-31,HPG,xgboost,2022-12-26,2022-12-27,2023-01-31,20d,20,0.2836470038263761,1,1,0.9861667156219482
2023-02-01,HPG,xgboost,2022-12-27,2022-12-28,2023-02-01,20d,20,0.13834506058065066,1,1,0.9746654033660889
2023-02-02,HPG,xgboost,2022-12-28,2022-12-29,2023-02-02,20d,20,0.1563790801458964,1,1,0.9902597069740295
2023-02-03,HPG,xgboost,2022-12-29,2022-12-30,2023-02-03,20d,20,0.15744202366843685,1,1,0.9888855218887329
2023-02-06,HPG,xgboost,2022-12-30,2023-01-03,2023-02-06,20d,20,0.1477814661671164,1,1,0.9865239858627319
2023-02-07,HPG,xgboost,2023-01-03,2023-01-04,2023-02-07,20d,20,0.00852988741712224,1,1,0.8487719893455505
2023-02-08,HPG,xgboost,2023-01-04,2023-01-05,2023-02-08,20d,20,0.066656837124486,1,1,0.9881861209869385
2023-02-09,HPG,xgboost,2023-01-05,2023-01-06,2023-02-09,20d,20,0.03894846589216572,1,1,0.9153081774711609
2023-02-10,HPG,xgboost,2023-01-06,2023-01-09,2023-02-10,20d,20,0.02811127719647888,1,1,0.9636061787605286
2023-02-13,HPG,xgboost,2023-01-09,2023-01-10,2023-02-13,20d,20,0.02311606347480799,1,1,0.9785157442092896
2023-02-14,HPG,xgboost,2023-01-10,2023-01-11,2023-02-14,20d,20,0.023175650898423106,1,1,0.9352226853370667
2023-02-15,HPG,xgboost,2023-01-11,2023-01-12,2023-02-15,20d,20,0.027581403367923363,1,1,0.9623706936836243
2023-02-16,HPG,xgboost,2023-01-12,2023-01-13,2023-02-16,20d,20,0.04481186771982548,1,1,0.9925703406333923
2023-02-17,HPG,xgboost,2023-01-13,2023-01-16,2023-02-17,20d,20,0.04283950069147413,1,1,0.986126720905304
2023-02-20,HPG,xgboost,2023-01-16,2023-01-17,2023-02-20,20d,20,0.06354261054675314,1,1,0.9173689484596252
2023-02-21,HPG,xgboost,2023-01-17,2023-01-18,2023-02-21,20d,20,-0.02544214624937524,0,0,0.4812137186527252
2023-02-22,HPG,xgboost,2023-01-18,2023-01-19,2023-02-22,20d,20,-0.025185079605244742,0,1,0.879067063331604
2023-02-23,HPG,xgboost,2023-01-19,2023-01-27,2023-02-23,20d,20,0.016742156694184995,1,1,0.9594234824180603
2023-02-24,HPG,xgboost,2023-01-27,2023-01-30,2023-02-24,20d,20,-0.048049587999180465,0,1,0.7783398032188416
2023-02-27,HPG,xgboost,2023-01-30,2023-01-31,2023-02-27,20d,20,-0.08838084185759743,0,1,0.9003516435623169
2023-02-28,HPG,xgboost,2023-01-31,2023-02-01,2023-02-28,20d,20,-0.10556956715704324,0,1,0.9792073369026184
2023-03-01,HPG,xgboost,2023-02-01,2023-02-02,2023-03-01,20d,20,-0.021196981176095253,0,1,0.9843495488166809
2023-01-03,MWG,cart,2022-12-05,2022-12-06,2023-01-03,20d,20,-0.07517542494532481,0,0,0.0
2023-01-04,MWG,cart,2022-12-06,2022-12-07,2023-01-04,20d,20,-0.02592996207872067,0,0,0.0
2023-01-05,MWG,cart,2022-12-07,2022-12-08,2023-01-05,20d,20,-0.05464612867809171,0,0,0.0
2023-01-06,MWG,cart,2022-12-08,2022-12-09,2023-01-06,20d,20,-0.06848248365907839,0,0,0.0
2023-01-09,MWG,cart,2022-12-09,2022-12-12,2023-01-09,20d,20,-0.09706897367593326,0,0,0.0
2023-01-10,MWG,cart,2022-12-12,2022-12-13,2023-01-10,20d,20,-0.0840514876632148,0,0,0.0
2023-01-11,MWG,cart,2022-12-13,2022-12-14,2023-01-11,20d,20,-0.10666812815990823,0,0,0.0
2023-01-12,MWG,cart,2022-12-14,2022-12-15,2023-01-12,20d,20,-0.10009920832641317,0,0,0.0
2023-01-13,MWG,cart,2022-12-15,2022-12-16,2023-01-13,20d,20,-0.1069577300820499,0,0,0.0
2023-01-16,MWG,cart,2022-12-16,2022-12-19,2023-01-16,20d,20,-0.12585424015295832,0,0,0.0
2023-01-17,MWG,cart,2022-12-19,2022-12-20,2023-01-17,20d,20,-0.08265134943073638,0,0,0.0
2023-01-18,MWG,cart,2022-12-20,2022-12-21,2023-01-18,20d,20,-0.04026008858009178,0,0,0.0
2023-01-19,MWG,cart,2022-12-21,2022-12-22,2023-01-19,20d,20,-0.023120525821096027,0,0,0.0
2023-01-27,MWG,cart,2022-12-22,2022-12-23,2023-01-27,20d,20,-0.019980788660332482,0,0,0.0
2023-01-30,MWG,cart,2022-12-23,2022-12-26,2023-01-30,20d,20,0.008118025205790635,1,0,0.0
2023-01-31,MWG,cart,2022-12-26,2022-12-27,2023-01-31,20d,20,0.11282959889144206,1,1,1.0
2023-02-01,MWG,cart,2022-12-27,2022-12-28,2023-02-01,20d,20,0.08765492164845035,1,1,1.0
2023-02-02,MWG,cart,2022-12-28,2022-12-29,2023-02-02,20d,20,0.1659655137066418,1,0,0.0
2023-02-03,MWG,cart,2022-12-29,2022-12-30,2023-02-03,20d,20,0.1089491170675907,1,1,1.0
2023-02-06,MWG,cart,2022-12-30,2023-01-03,2023-02-06,20d,20,0.09409925848050871,1,1,1.0
2023-02-07,MWG,cart,2023-01-03,2023-01-04,2023-02-07,20d,20,0.05296265466078309,1,0,0.0
2023-02-08,MWG,cart,2023-01-04,2023-01-05,2023-02-08,20d,20,0.00656671787469465,1,0,0.0
2023-02-09,MWG,cart,2023-01-05,2023-01-06,2023-02-09,20d,20,0.0019578728239040277,1,1,1.0
2023-02-10,MWG,cart,2023-01-06,2023-01-09,2023-02-10,20d,20,-0.03120728169111464,0,1,1.0
2023-02-13,MWG,cart,2023-01-09,2023-01-10,2023-02-13,20d,20,0.004738637183228089,1,0,0.0
2023-02-14,MWG,cart,2023-01-10,2023-01-11,2023-02-14,20d,20,-0.002371519107233988,0,0,0.0
2023-02-15,MWG,cart,2023-01-11,2023-01-12,2023-02-15,20d,20,-0.002398325898172571,0,0,0.0
2023-02-16,MWG,cart,2023-01-12,2023-01-13,2023-02-16,20d,20,0.0143017820875051,1,0,0.0
2023-02-17,MWG,cart,2023-01-13,2023-01-16,2023-02-17,20d,20,0.02154979056239581,1,0,0.0
2023-02-20,MWG,cart,2023-01-16,2023-01-17,2023-02-20,20d,20,0.03751345576578857,1,0,0.0
2023-02-21,MWG,cart,2023-01-17,2023-01-18,2023-02-21,20d,20,0.01588235669698057,1,1,1.0
2023-02-22,MWG,cart,2023-01-18,2023-01-19,2023-02-22,20d,20,-0.049853075100721234,0,1,1.0
2023-02-23,MWG,cart,2023-01-19,2023-01-27,2023-02-23,20d,20,-0.07965746139900787,0,1,1.0
2023-02-24,MWG,cart,2023-01-27,2023-01-30,2023-02-24,20d,20,-0.08916923919677444,0,0,0.0
2023-02-27,MWG,cart,2023-01-30,2023-01-31,2023-02-27,20d,20,-0.12378884879081564,0,0,0.0
2023-02-28,MWG,cart,2023-01-31,2023-02-01,2023-02-28,20d,20,-0.1401185237144854,0,1,1.0
2023-03-01,MWG,cart,2023-02-01,2023-02-02,2023-03-01,20d,20,-0.1371080724938527,0,0,0.0
2023-01-03,MWG,lightgbm,2022-12-05,2022-12-06,2023-01-03,20d,20,-0.07517542494532481,0,0,0.05839167393266992
2023-01-04,MWG,lightgbm,2022-12-06,2022-12-07,2023-01-04,20d,20,-0.02592996207872067,0,0,0.20531345249714444
2023-01-05,MWG,lightgbm,2022-12-07,2022-12-08,2023-01-05,20d,20,-0.05464612867809171,0,0,0.14594631736658945
2023-01-06,MWG,lightgbm,2022-12-08,2022-12-09,2023-01-06,20d,20,-0.06848248365907839,0,0,0.037002987335408084
2023-01-09,MWG,lightgbm,2022-12-09,2022-12-12,2023-01-09,20d,20,-0.09706897367593326,0,0,0.06615365605902453
2023-01-10,MWG,lightgbm,2022-12-12,2022-12-13,2023-01-10,20d,20,-0.0840514876632148,0,0,0.036574419845387965
2023-01-11,MWG,lightgbm,2022-12-13,2022-12-14,2023-01-11,20d,20,-0.10666812815990823,0,0,0.012425853748851304
2023-01-12,MWG,lightgbm,2022-12-14,2022-12-15,2023-01-12,20d,20,-0.10009920832641317,0,0,0.016462588178840422
2023-01-13,MWG,lightgbm,2022-12-15,2022-12-16,2023-01-13,20d,20,-0.1069577300820499,0,0,0.08938525577818535
2023-01-16,MWG,lightgbm,2022-12-16,2022-12-19,2023-01-16,20d,20,-0.12585424015295832,0,0,0.0073096436854127415
2023-01-17,MWG,lightgbm,2022-12-19,2022-12-20,2023-01-17,20d,20,-0.08265134943073638,0,0,0.05480507409681547
2023-01-18,MWG,lightgbm,2022-12-20,2022-12-21,2023-01-18,20d,20,-0.04026008858009178,0,0,0.03680327873708762
2023-01-19,MWG,lightgbm,2022-12-21,2022-12-22,2023-01-19,20d,20,-0.023120525821096027,0,0,0.016878997015732297
2023-01-27,MWG,lightgbm,2022-12-22,2022-12-23,2023-01-27,20d,20,-0.019980788660332482,0,0,0.008533234442730485
2023-01-30,MWG,lightgbm,2022-12-23,2022-12-26,2023-01-30,20d,20,0.008118025205790635,1,0,0.07898372260931688
2023-01-31,MWG,lightgbm,2022-12-26,2022-12-27,2023-01-31,20d,20,0.11282959889144206,1,0,0.1546721082336713
2023-02-01,MWG,lightgbm,2022-12-27,2022-12-28,2023-02-01,20d,20,0.08765492164845035,1,0,0.025501514349106982
2023-02-02,MWG,lightgbm,2022-12-28,2022-12-29,2023-02-02,20d,20,0.1659655137066418,1,0,0.02942299884652453
2023-02-03,MWG,lightgbm,2022-12-29,2022-12-30,2023-02-03,20d,20,0.1089491170675907,1,1,0.5791197059174659
2023-02-06,MWG,lightgbm,2022-12-30,2023-01-03,2023-02-06,20d,20,0.09409925848050871,1,0,0.4707296347865984
2023-02-07,MWG,lightgbm,2023-01-03,2023-01-04,2023-02-07,20d,20,0.05296265466078309,1,0,0.11384340518435501
2023-02-08,MWG,lightgbm,2023-01-04,2023-01-05,2023-02-08,20d,20,0.00656671787469465,1,0,0.4667167530382534
2023-02-09,MWG,lightgbm,2023-01-05,2023-01-06,2023-02-09,20d,20,0.0019578728239040277,1,1,0.6085454827635095
2023-02-10,MWG,lightgbm,2023-01-06,2023-01-09,2023-02-10,20d,20,-0.03120728169111464,0,0,0.36857923273265314
2023-02-13,MWG,lightgbm,2023-01-09,2023-01-10,2023-02-13,20d,20,0.004738637183228089,1,1,0.5735339904307739
2023-02-14,MWG,lightgbm,2023-01-10,2023-01-11,2023-02-14,20d,20,-0.002371519107233988,0,0,0.033045930734902716
2023-02-15,MWG,lightgbm,2023-01-11,2023-01-12,2023-02-15,20d,20,-0.002398325898172571,0,0,0.06500959240260118
2023-02-16,MWG,lightgbm,2023-01-12,2023-01-13,2023-02-16,20d,20,0.0143017820875051,1,0,0.32133957876729785
2023-02-17,MWG,lightgbm,2023-01-13,2023-01-16,2023-02-17,20d,20,0.02154979056239581,1,0,0.30300260261081224
2023-02-20,MWG,lightgbm,2023-01-16,2023-01-17,2023-02-20,20d,20,0.03751345576578857,1,0,0.04631458761230703
2023-02-21,MWG,lightgbm,2023-01-17,2023-01-18,2023-02-21,20d,20,0.01588235669698057,1,0,0.14394959772635407
2023-02-22,MWG,lightgbm,2023-01-18,2023-01-19,2023-02-22,20d,20,-0.049853075100721234,0,0,0.10325479454522689
2023-02-23,MWG,lightgbm,2023-01-19,2023-01-27,2023-02-23,20d,20,-0.07965746139900787,0,0,0.16610728343632367
2023-02-24,MWG,lightgbm,2023-01-27,2023-01-30,2023-02-24,20d,20,-0.08916923919677444,0,0,0.04361631468203586
2023-02-27,MWG,lightgbm,2023-01-30,2023-01-31,2023-02-27,20d,20,-0.12378884879081564,0,0,0.13858583140608707
2023-02-28,MWG,lightgbm,2023-01-31,2023-02-01,2023-02-28,20d,20,-0.1401185237144854,0,0,0.08851966398003355
2023-03-01,MWG,lightgbm,2023-02-01,2023-02-02,2023-03-01,20d,20,-0.1371080724938527,0,0,0.27382942825611967
2023-01-03,MWG,xgboost,2022-12-05,2022-12-06,2023-01-03,20d,20,-0.07517542494532481,0,0,0.4904184639453888
2023-01-04,MWG,xgboost,2022-12-06,2022-12-07,2023-01-04,20d,20,-0.02592996207872067,0,1,0.5722010135650635
2023-01-05,MWG,xgboost,2022-12-07,2022-12-08,2023-01-05,20d,20,-0.05464612867809171,0,0,0.42289891839027405
2023-01-06,MWG,xgboost,2022-12-08,2022-12-09,2023-01-06,20d,20,-0.06848248365907839,0,0,0.23142382502555847
2023-01-09,MWG,xgboost,2022-12-09,2022-12-12,2023-01-09,20d,20,-0.09706897367593326,0,0,0.24472731351852417
2023-01-10,MWG,xgboost,2022-12-12,2022-12-13,2023-01-10,20d,20,-0.0840514876632148,0,0,0.285369873046875
2023-01-11,MWG,xgboost,2022-12-13,2022-12-14,2023-01-11,20d,20,-0.10666812815990823,0,0,0.2098357230424881
2023-01-12,MWG,xgboost,2022-12-14,2022-12-15,2023-01-12,20d,20,-0.10009920832641317,0,0,0.35899704694747925
2023-01-13,MWG,xgboost,2022-12-15,2022-12-16,2023-01-13,20d,20,-0.1069577300820499,0,1,0.547139585018158
2023-01-16,MWG,xgboost,2022-12-16,2022-12-19,2023-01-16,20d,20,-0.12585424015295832,0,0,0.12962594628334045
2023-01-17,MWG,xgboost,2022-12-19,2022-12-20,2023-01-17,20d,20,-0.08265134943073638,0,0,0.4243116080760956
2023-01-18,MWG,xgboost,2022-12-20,2022-12-21,2023-01-18,20d,20,-0.04026008858009178,0,0,0.1829090118408203
2023-01-19,MWG,xgboost,2022-12-21,2022-12-22,2023-01-19,20d,20,-0.023120525821096027,0,0,0.2411152571439743
2023-01-27,MWG,xgboost,2022-12-22,2022-12-23,2023-01-27,20d,20,-0.019980788660332482,0,0,0.25460001826286316
2023-01-30,MWG,xgboost,2022-12-23,2022-12-26,2023-01-30,20d,20,0.008118025205790635,1,0,0.34630709886550903
2023-01-31,MWG,xgboost,2022-12-26,2022-12-27,2023-01-31,20d,20,0.11282959889144206,1,1,0.5117731094360352
2023-02-01,MWG,xgboost,2022-12-27,2022-12-28,2023-02-01,20d,20,0.08765492164845035,1,0,0.29759225249290466
2023-02-02,MWG,xgboost,2022-12-28,2022-12-29,2023-02-02,20d,20,0.1659655137066418,1,0,0.3117242157459259
2023-02-03,MWG,xgboost,2022-12-29,2022-12-30,2023-02-03,20d,20,0.1089491170675907,1,1,0.5217430591583252
2023-02-06,MWG,xgboost,2022-12-30,2023-01-03,2023-02-06,20d,20,0.09409925848050871,1,1,0.6040329337120056
2023-02-07,MWG,xgboost,2023-01-03,2023-01-04,2023-02-07,20d,20,0.05296265466078309,1,0,0.31373727321624756
2023-02-08,MWG,xgboost,2023-01-04,2023-01-05,2023-02-08,20d,20,0.00656671787469465,1,1,0.6802531480789185
2023-02-09,MWG,xgboost,2023-01-05,2023-01-06,2023-02-09,20d,20,0.0019578728239040277,1,1,0.5828690528869629
2023-02-10,MWG,xgboost,2023-01-06,2023-01-09,2023-02-10,20d,20,-0.03120728169111464,0,0,0.32511401176452637
2023-02-13,MWG,xgboost,2023-01-09,2023-01-10,2023-02-13,20d,20,0.004738637183228089,1,0,0.3762853443622589
2023-02-14,MWG,xgboost,2023-01-10,2023-01-11,2023-02-14,20d,20,-0.002371519107233988,0,0,0.18958032131195068
2023-02-15,MWG,xgboost,2023-01-11,2023-01-12,2023-02-15,20d,20,-0.002398325898172571,0,0,0.16395924985408783
2023-02-16,MWG,xgboost,2023-01-12,2023-01-13,2023-02-16,20d,20,0.0143017820875051,1,0,0.19535353779792786
2023-02-17,MWG,xgboost,2023-01-13,2023-01-16,2023-02-17,20d,20,0.02154979056239581,1,0,0.30555030703544617
2023-02-20,MWG,xgboost,2023-01-16,2023-01-17,2023-02-20,20d,20,0.03751345576578857,1,0,0.1514059156179428
2023-02-21,MWG,xgboost,2023-01-17,2023-01-18,2023-02-21,20d,20,0.01588235669698057,1,1,0.6737591028213501
2023-02-22,MWG,xgboost,2023-01-18,2023-01-19,2023-02-22,20d,20,-0.049853075100721234,0,1,0.6845185160636902
2023-02-23,MWG,xgboost,2023-01-19,2023-01-27,2023-02-23,20d,20,-0.07965746139900787,0,0,0.45242318511009216
2023-02-24,MWG,xgboost,2023-01-27,2023-01-30,2023-02-24,20d,20,-0.08916923919677444,0,0,0.14151637256145477
2023-02-27,MWG,xgboost,2023-01-30,2023-01-31,2023-02-27,20d,20,-0.12378884879081564,0,0,0.19298626482486725
2023-02-28,MWG,xgboost,2023-01-31,2023-02-01,2023-02-28,20d,20,-0.1401185237144854,0,1,0.6223596930503845
2023-03-01,MWG,xgboost,2023-02-01,2023-02-02,2023-03-01,20d,20,-0.1371080724938527,0,1,0.718812882900238
