date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error
2025-01-14,DGC,xgboost,2025-01-09,2025-01-14,3d,3,-0.02939534883720929,0.001190375303849578,0.030585724141058868,104.0495362393617
2025-01-15,DGC,xgboost,2025-01-10,2025-01-15,3d,3,-0.006357339406015794,0.0035387466195970774,0.009896086025612871,155.6639561551244
2025-01-16,DGC,xgboost,2025-01-13,2025-01-16,3d,3,-0.0063285161046566785,-0.021929513663053513,0.015600997558396834,246.5190464936517
2025-01-17,DGC,xgboost,2025-01-14,2025-01-17,3d,3,0.008242284838029468,-0.027961349114775658,0.036203633952805125,439.2426937948501
2025-01-20,DGC,xgboost,2025-01-15,2025-01-20,3d,3,0.005538579067990712,0.006708869244903326,0.001170290176912614,21.129790918326137
2025-01-21,DGC,xgboost,2025-01-16,2025-01-21,3d,3,-0.007319391634980965,0.009433885104954243,0.016753276739935208,228.88892377158308
2025-01-22,DGC,xgboost,2025-01-17,2025-01-22,3d,3,-0.007319391634980965,0.005139663349837065,0.01245905498481803,170.2198161562157
2025-01-23,DGC,xgboost,2025-01-20,2025-01-23,3d,3,0.009971509971509862,0.0008560281712561846,0.009115481800253677,91.41526033968789
2025-01-24,DGC,xgboost,2025-01-21,2025-01-24,3d,3,0.022024322512687933,0.001603919779881835,0.020420402732806098,92.71750684291044
2025-02-03,DGC,xgboost,2025-01-22,2025-02-03,3d,3,0.012831561811739833,2.7250483981333673e-05,0.0128043113277585,99.78762925058427
2025-02-04,DGC,xgboost,2025-01-23,2025-02-04,3d,3,0.004513399153737607,-0.008452684618532658,0.012966083772270265,287.27979357936636
2025-02-05,DGC,xgboost,2025-01-24,2025-02-05,3d,3,0.0027171367000842217,0.0051178522408008575,0.002400715540716636,88.3546102278263
2025-02-06,DGC,xgboost,2025-02-03,2025-02-06,3d,3,0.009076297626926522,0.0028550024144351482,0.006221295212491373,68.54441610679167
2025-02-07,DGC,xgboost,2025-02-04,2025-02-07,3d,3,-0.0036506599269867657,0.02623802423477173,0.029888684161758494,818.7200330771002
2025-02-10,DGC,xgboost,2025-02-05,2025-02-10,3d,3,-0.036722108017193,0.03068651631474495,0.06740862433193795,183.56414697211218
2025-02-11,DGC,xgboost,2025-02-06,2025-02-11,3d,3,-0.026047034573222105,0.023612115532159805,0.04965915010538191,190.65183779666978
2025-02-12,DGC,xgboost,2025-02-07,2025-02-12,3d,3,-0.024239007891770026,0.03752516582608223,0.061764173717852255,254.81312598946474
2025-02-13,DGC,xgboost,2025-02-10,2025-02-13,3d,3,0.008342225240081547,0.022913560271263123,0.014571335031181576,174.66964283308107
2025-02-14,DGC,xgboost,2025-02-11,2025-02-14,3d,3,-0.0046176046176046315,0.015063010156154633,0.019680614773759264,426.2083136942228
2025-02-17,DGC,xgboost,2025-02-12,2025-02-17,3d,3,-0.016657038320816553,0.024754492565989494,0.04141153088680605,248.6128091273791
2025-02-18,DGC,xgboost,2025-02-13,2025-02-18,3d,3,-0.009139009139009113,0.0322079136967659,0.04134692283577501,452.4223819767184
2024-12-23,HPG,cart,2024-12-18,2024-12-23,3d,3,-0.012724879333040784,-0.03194695599758901,0.019222076664548227,151.05900937415686
2024-12-24,HPG,cart,2024-12-19,2024-12-24,3d,3,-0.005364327223960741,0.011207970112079746,0.016572297336040487,308.93524283935017
2024-12-25,HPG,cart,2024-12-20,2024-12-25,3d,3,0.016629213483146055,-0.03375760929717764,0.05038682278032369,303.0018396924873
2024-12-26,HPG,cart,2024-12-23,2024-12-26,3d,3,0.0,0.022924411400247813,0.022924411400247813,
2024-12-27,HPG,cart,2024-12-24,2024-12-27,3d,3,0.005393258426966252,0.011207970112079746,0.005814711685113494,107.81444582814683
2024-12-30,HPG,cart,2024-12-25,2024-12-30,3d,3,-0.01458885941644572,0.025866276232308527,0.04045513564875425,277.30156617418635
2024-12-31,HPG,cart,2024-12-26,2024-12-31,3d,3,-0.012888888888888839,0.03215603584607263,0.04504492473496147,349.48648501263347
2025-01-02,HPG,cart,2024-12-27,2025-01-02,3d,3,0.0058113544926239324,-0.008319467554076643,0.014130822046700575,243.1588378343833
2025-01-03,HPG,cart,2024-12-30,2025-01-03,3d,3,-0.005383580080753569,-0.008319467554076643,0.0029358874733230733,54.53410981697742
2025-01-06,HPG,cart,2024-12-31,2025-01-06,3d,3,-0.022512381809995485,-0.02134831460674147,0.0011640672032540156,5.17078651685434
2025-01-07,HPG,cart,2025-01-02,2025-01-07,3d,3,-0.03511111111111109,0.0631377551020409,0.09824886621315199,279.82272022733173
2025-01-08,HPG,cart,2025-01-03,2025-01-08,3d,3,-0.013531799729364025,-0.008319467554076643,0.005212332175287382,38.5191347753737
2025-01-09,HPG,cart,2025-01-06,2025-01-09,3d,3,-0.0018424689083371693,-0.0023781212841854638,0.0005356523758482945,29.072532699166224
2025-01-10,HPG,cart,2025-01-07,2025-01-10,3d,3,-0.019345923537540388,-0.022494080505130243,0.0031481569675898546,16.272973277708438
2025-01-13,HPG,cart,2025-01-08,2025-01-13,3d,3,-0.013260173754001015,-0.03246508116270286,0.019204907408701843,144.8314913890711
2025-01-14,HPG,cart,2025-01-09,2025-01-14,3d,3,-0.005999077065067082,-0.01913265306122447,0.013133575996157387,218.9266091051712
2025-01-15,HPG,cart,2025-01-10,2025-01-15,3d,3,0.025364020666979847,-0.016250495441934243,0.04161451610891409,164.06908295532952
2025-01-16,HPG,cart,2025-01-13,2025-01-16,3d,3,0.0157553290083412,-0.009644670050761306,0.025399999059102507,161.21528814571383
2025-01-17,HPG,cart,2025-01-14,2025-01-17,3d,3,0.025069637883008422,-0.0458438287153653,0.07091346659837372,282.86593898684555
2025-01-20,HPG,cart,2025-01-15,2025-01-20,3d,3,0.009619789280806312,-0.0494969818913481,0.059116771172154414,614.5329117562476
2025-01-21,HPG,cart,2025-01-16,2025-01-21,3d,3,0.0,-0.0458438287153653,0.0458438287153653,
2025-01-22,HPG,cart,2025-01-17,2025-01-22,3d,3,-0.013134057971014412,-0.0458438287153653,0.032709770744350886,249.04542690871446
2025-01-23,HPG,cart,2025-01-20,2025-01-23,3d,3,0.007713248638838488,-0.035742035742035716,0.043455284380874204,563.3849810320387
2025-01-24,HPG,cart,2025-01-21,2025-01-24,3d,3,0.009124087591240837,-0.02010827532869297,0.029232362919933808,320.38669760247586
2025-02-03,HPG,cart,2025-01-22,2025-02-03,3d,3,0.009637448370812374,-0.035742035742035716,0.04537948411284809,470.8661708661677
2025-02-04,HPG,cart,2025-01-23,2025-02-04,3d,3,0.007203962179198609,0.04645476772616153,0.03925080554696292,544.8502444987753
2025-02-05,HPG,cart,2025-01-24,2025-02-05,3d,3,0.009493670886075778,-0.05227032734952497,0.06176399823560075,650.5807814150063
2025-02-06,HPG,cart,2025-02-03,2025-02-06,3d,3,0.014999999999999902,-0.0458438287153653,0.0608438287153652,405.62552476910395
2025-02-07,HPG,cart,2025-02-04,2025-02-07,3d,3,-0.007152436298614173,-0.01328502415458932,0.006132587855975147,85.74124396135304
2025-02-10,HPG,cart,2025-02-05,2025-02-10,3d,3,-0.051948051948051854,0.007889546351084853,0.05983759829913671,115.18737672583836
2025-02-11,HPG,cart,2025-02-06,2025-02-11,3d,3,-0.02597402597402587,-0.03253529772866781,0.00656127175464194,25.260896255371566
2025-02-12,HPG,cart,2025-02-07,2025-02-12,3d,3,-0.030166591625394035,-0.0023781212841854638,0.02778847034120857,92.11670541466283
2025-02-13,HPG,cart,2025-02-10,2025-02-13,3d,3,0.0193670288143597,0.003626107977437565,0.015740920836922134,81.27690100430385
2025-02-14,HPG,cart,2025-02-11,2025-02-14,3d,3,0.0,0.02480070859167416,0.02480070859167416,
2025-02-17,HPG,cart,2025-02-12,2025-02-17,3d,3,0.01160631383472599,0.0,0.01160631383472599,100.0
2025-02-18,HPG,cart,2025-02-13,2025-02-18,3d,3,0.025023169601482875,0.0,0.025023169601482875,100.0
2024-12-23,HPG,lightgbm,2024-12-18,2024-12-23,3d,3,-0.012724879333040784,0.0040591370921103246,0.016784016425151108,131.899218734205
2024-12-24,HPG,lightgbm,2024-12-19,2024-12-24,3d,3,-0.005364327223960741,-0.0003274412354874038,0.0050368859884733375,93.8959496351224
2024-12-25,HPG,lightgbm,2024-12-20,2024-12-25,3d,3,0.016629213483146055,0.011252596845865395,0.0053766166372806595,32.33235680526886
2024-12-26,HPG,lightgbm,2024-12-23,2024-12-26,3d,3,0.0,0.020555873143552533,0.020555873143552533,
2024-12-27,HPG,lightgbm,2024-12-24,2024-12-27,3d,3,0.005393258426966252,0.013902555828983604,0.008509297402017352,157.77655599573959
2024-12-30,HPG,lightgbm,2024-12-25,2024-12-30,3d,3,-0.01458885941644572,0.012745573761438126,0.027334433177883845,187.3651146920389
2024-12-31,HPG,lightgbm,2024-12-26,2024-12-31,3d,3,-0.012888888888888839,0.00726222608422227,0.02015111497311111,156.3448575500006
2025-01-02,HPG,lightgbm,2024-12-27,2025-01-02,3d,3,0.0058113544926239324,0.015090763889951907,0.009279409397327975,159.67722170633155
2025-01-03,HPG,lightgbm,2024-12-30,2025-01-03,3d,3,-0.005383580080753569,0.01888910224206546,0.02427268232281903,450.86507414637447
2025-01-06,HPG,lightgbm,2024-12-31,2025-01-06,3d,3,-0.022512381809995485,0.013511304332385362,0.03602368614238085,160.01721384445582
2025-01-07,HPG,lightgbm,2025-01-02,2025-01-07,3d,3,-0.03511111111111109,0.026110721479781364,0.06122183259089246,174.3659788981115
2025-01-08,HPG,lightgbm,2025-01-03,2025-01-08,3d,3,-0.013531799729364025,-0.0023122296728166777,0.011219570056547347,82.91262271788477
2025-01-09,HPG,lightgbm,2025-01-06,2025-01-09,3d,3,-0.0018424689083371693,-0.0016924750269118952,0.0001499938814252741,8.140917914356763
2025-01-10,HPG,lightgbm,2025-01-07,2025-01-10,3d,3,-0.019345923537540388,-0.007155878026617511,0.012190045510922877,63.01092572431774
2025-01-13,HPG,lightgbm,2025-01-08,2025-01-13,3d,3,-0.013260173754001015,-0.0031449024781308884,0.010115271275870126,76.28309751837172
2025-01-14,HPG,lightgbm,2025-01-09,2025-01-14,3d,3,-0.005999077065067082,-0.020196932844359916,0.014197855779292834,236.6673344132823
2025-01-15,HPG,lightgbm,2025-01-10,2025-01-15,3d,3,0.025364020666979847,-0.004451032315137722,0.02981505298211757,117.54860703505221
2025-01-16,HPG,lightgbm,2025-01-13,2025-01-16,3d,3,0.0157553290083412,-0.006202235277787673,0.021957564286128873,139.36595214548728
2025-01-17,HPG,lightgbm,2025-01-14,2025-01-17,3d,3,0.025069637883008422,-0.0313562640855344,0.05642590196854282,225.07665340785357
2025-01-20,HPG,lightgbm,2025-01-15,2025-01-20,3d,3,0.009619789280806312,-0.0003295498447170469,0.009949339125523359,103.42574910008241
2025-01-21,HPG,lightgbm,2025-01-16,2025-01-21,3d,3,0.0,-0.00940703255594036,0.00940703255594036,
2025-01-22,HPG,lightgbm,2025-01-17,2025-01-22,3d,3,-0.013134057971014412,-0.002352642523482658,0.010781415447531754,82.08746657982847
2025-01-23,HPG,lightgbm,2025-01-20,2025-01-23,3d,3,0.007713248638838488,-0.0011737966914708905,0.008887045330309378,115.21792887059905
2025-01-24,HPG,lightgbm,2025-01-21,2025-01-24,3d,3,0.009124087591240837,0.007150506448020004,0.001973581143220833,21.630449329700422
2025-02-03,HPG,lightgbm,2025-01-22,2025-02-03,3d,3,0.009637448370812374,0.005006996780546523,0.004630451590265851,48.04644769137719
2025-02-04,HPG,lightgbm,2025-01-23,2025-02-04,3d,3,0.007203962179198609,0.015840939455141145,0.008636977275942537,119.89204081167652
2025-02-05,HPG,lightgbm,2025-01-24,2025-02-05,3d,3,0.009493670886075778,0.005092537363092448,0.00440113352298333,46.35860644209192
2025-02-06,HPG,lightgbm,2025-02-03,2025-02-06,3d,3,0.014999999999999902,-0.001979277608763633,0.016979277608763534,113.1951840584243
2025-02-07,HPG,lightgbm,2025-02-04,2025-02-07,3d,3,-0.007152436298614173,0.021157480896815854,0.028309917195430027,395.8080297886084
2025-02-10,HPG,lightgbm,2025-02-05,2025-02-10,3d,3,-0.051948051948051854,0.009712791948239185,0.06166084389629104,118.69712450036047
2025-02-11,HPG,lightgbm,2025-02-06,2025-02-11,3d,3,-0.02597402597402587,0.023241600650242954,0.04921562662426883,189.48016250343574
2025-02-12,HPG,lightgbm,2025-02-07,2025-02-12,3d,3,-0.030166591625394035,0.016181558384716285,0.04634815001011032,153.64065846635043
2025-02-13,HPG,lightgbm,2025-02-10,2025-02-13,3d,3,0.0193670288143597,-0.010329189756608117,0.029696218570967818,153.33388954814552
2025-02-14,HPG,lightgbm,2025-02-11,2025-02-14,3d,3,0.0,-0.016790317299023697,0.016790317299023697,
2025-02-17,HPG,lightgbm,2025-02-12,2025-02-17,3d,3,0.01160631383472599,-0.001905013763496585,0.013511327598222576,116.41359858628672
2025-02-18,HPG,lightgbm,2025-02-13,2025-02-18,3d,3,0.025023169601482875,-0.022424773835357098,0.04744794343683997,189.61604062351958
2024-12-23,HPG,xgboost,2024-12-18,2024-12-23,3d,3,-0.012724879333040784,0.00709489407017827,0.019819773403219054,155.75608133081485
2024-12-24,HPG,xgboost,2024-12-19,2024-12-24,3d,3,-0.005364327223960741,0.00243781553581357,0.007802142759774311,145.4449446134573
2024-12-25,HPG,xgboost,2024-12-20,2024-12-25,3d,3,0.016629213483146055,0.011279318481683731,0.005349895001462324,32.17166588717211
2024-12-26,HPG,xgboost,2024-12-23,2024-12-26,3d,3,0.0,0.009485769085586071,0.009485769085586071,
2024-12-27,HPG,xgboost,2024-12-24,2024-12-27,3d,3,0.005393258426966252,0.012733406387269497,0.007340147960303245,136.098576763957
2024-12-30,HPG,xgboost,2024-12-25,2024-12-30,3d,3,-0.01458885941644572,0.019575299695134163,0.034164159111579884,234.17978154664598
2024-12-31,HPG,xgboost,2024-12-26,2024-12-31,3d,3,-0.012888888888888839,0.02055695466697216,0.033445843555861,259.4936137954743
2025-01-02,HPG,xgboost,2024-12-27,2025-01-02,3d,3,0.0058113544926239324,0.01455355528742075,0.008742200794796817,150.4331013689298
2025-01-03,HPG,xgboost,2024-12-30,2025-01-03,3d,3,-0.005383580080753569,0.015323204919695854,0.020706785000449424,384.6285313833575
2025-01-06,HPG,xgboost,2024-12-31,2025-01-06,3d,3,-0.022512381809995485,0.010419906117022038,0.03293228792701752,146.28522297181192
2025-01-07,HPG,xgboost,2025-01-02,2025-01-07,3d,3,-0.03511111111111109,0.03412652015686035,0.06923763126797144,197.19578525688078
2025-01-08,HPG,xgboost,2025-01-03,2025-01-08,3d,3,-0.013531799729364025,0.002590389456599951,0.016122189185963975,119.14297808427361
2025-01-09,HPG,xgboost,2025-01-06,2025-01-09,3d,3,-0.0018424689083371693,0.0004414235590957105,0.0022838924674328798,123.95826366991972
2025-01-10,HPG,xgboost,2025-01-07,2025-01-10,3d,3,-0.019345923537540388,0.0006309276213869452,0.019976851158927333,103.26129491912155
2025-01-13,HPG,xgboost,2025-01-08,2025-01-13,3d,3,-0.013260173754001015,-0.007435732055455446,0.005824441698545568,43.9243241197209
2025-01-14,HPG,xgboost,2025-01-09,2025-01-14,3d,3,-0.005999077065067082,-0.010547577403485775,0.004548500338418693,75.8200017950233
2025-01-15,HPG,xgboost,2025-01-10,2025-01-15,3d,3,0.025364020666979847,-0.016160067170858383,0.04152408783783823,163.71256112362488
2025-01-16,HPG,xgboost,2025-01-13,2025-01-16,3d,3,0.0157553290083412,0.005098247434943914,0.010657081573397287,67.64112363350333
2025-01-17,HPG,xgboost,2025-01-14,2025-01-17,3d,3,0.025069637883008422,-0.01723681576550007,0.04230645364850849,168.75574288682787
2025-01-20,HPG,xgboost,2025-01-15,2025-01-20,3d,3,0.009619789280806312,-0.010717914439737797,0.02033770372054411,211.41527248546387
2025-01-21,HPG,xgboost,2025-01-16,2025-01-21,3d,3,0.0,-0.004861423745751381,0.004861423745751381,
2025-01-22,HPG,xgboost,2025-01-17,2025-01-22,3d,3,-0.013134057971014412,0.01428457535803318,0.027418633329047593,208.7598013466809
2025-01-23,HPG,xgboost,2025-01-20,2025-01-23,3d,3,0.007713248638838488,0.008069375529885292,0.00035612689104680406,4.617080399218558
2025-01-24,HPG,xgboost,2025-01-21,2025-01-24,3d,3,0.009124087591240837,-0.0022401774767786264,0.011364265068019463,124.55234514549385
2025-02-03,HPG,xgboost,2025-01-22,2025-02-03,3d,3,0.009637448370812374,0.014057537540793419,0.004420089169981045,45.863687149469634
2025-02-04,HPG,xgboost,2025-01-23,2025-02-04,3d,3,0.007203962179198609,0.013518739491701126,0.0063147773125025175,87.65700256917496
2025-02-05,HPG,xgboost,2025-01-24,2025-02-05,3d,3,0.009493670886075778,0.014349820092320442,0.004856149206244664,51.15143830577805
2025-02-06,HPG,xgboost,2025-02-03,2025-02-06,3d,3,0.014999999999999902,0.005828100256621838,0.009171899743378065,61.145998289187496
2025-02-07,HPG,xgboost,2025-02-04,2025-02-07,3d,3,-0.007152436298614173,0.02283441461622715,0.029986850914841323,419.2536593531277
2025-02-10,HPG,xgboost,2025-02-05,2025-02-10,3d,3,-0.051948051948051854,0.01864798180758953,0.07059603375564139,135.8973649796099
2025-02-11,HPG,xgboost,2025-02-06,2025-02-11,3d,3,-0.02597402597402587,0.022211408242583275,0.048185434216609146,185.51392173394595
2025-02-12,HPG,xgboost,2025-02-07,2025-02-12,3d,3,-0.030166591625394035,0.011556679382920265,0.0417232710083143,138.30952971562067
2025-02-13,HPG,xgboost,2025-02-10,2025-02-13,3d,3,0.0193670288143597,-0.01350389700382948,0.03287092581818918,169.72621940757895
2025-02-14,HPG,xgboost,2025-02-11,2025-02-14,3d,3,0.0,-0.0009159778710454702,0.0009159778710454702,
2025-02-17,HPG,xgboost,2025-02-12,2025-02-17,3d,3,0.01160631383472599,0.004042488057166338,0.007563825777559652,65.16992289945452
2025-02-18,HPG,xgboost,2025-02-13,2025-02-18,3d,3,0.025023169601482875,-0.01174700353294611,0.036770173134428985,146.944506711292
2024-12-23,MWG,cart,2024-12-18,2024-12-23,3d,3,0.01314237573715249,0.0404743490590358,0.027331973321883307,207.96828418638125
2024-12-24,MWG,cart,2024-12-19,2024-12-24,3d,3,0.02510602205258694,0.0007998720204767107,0.02430615003211023,96.8140232697904
2024-12-25,MWG,cart,2024-12-20,2024-12-25,3d,3,0.026447941078004744,0.03167554766133818,0.005227606583333433,19.7656466638189
2024-12-26,MWG,cart,2024-12-23,2024-12-26,3d,3,0.008315316813570561,0.0007998720204767107,0.007515444793093851,90.38073908174704
2024-12-27,MWG,cart,2024-12-24,2024-12-27,3d,3,0.001654807214959586,-0.04155961916276263,0.043214426377722215,2611.4477860055504
2024-12-30,MWG,cart,2024-12-25,2024-12-30,3d,3,-0.019406392694063856,-0.01867816091954022,0.0007282317745236355,3.7525354969571003
2024-12-31,MWG,cart,2024-12-26,2024-12-31,3d,3,-0.008246742536697993,0.040529695024076995,0.04877643756077499,591.4630818619584
2025-01-02,MWG,cart,2024-12-27,2025-01-02,3d,3,-0.013051379481248904,0.010722347629796847,0.02377372711104575,182.15489899134255
2025-01-03,MWG,cart,2024-12-30,2025-01-03,3d,3,-0.039248295360053254,-0.02285263987391639,0.016395655486136862,41.77418493141562
2025-01-06,MWG,cart,2024-12-31,2025-01-06,3d,3,-0.0655246964909364,0.013955726660250134,0.07948042315118653,121.29842243859999
2025-01-07,MWG,cart,2025-01-02,2025-01-07,3d,3,-0.05775025108804821,0.03167554766133818,0.08942579874938639,154.84919470400993
2025-01-08,MWG,cart,2025-01-03,2025-01-08,3d,3,-0.008655011251514577,0.024020635176527527,0.032675646428042104,377.5344188296006
2025-01-09,MWG,cart,2025-01-06,2025-01-09,3d,3,0.012279765082755079,-0.03531904874028724,0.04759881382304232,387.6199056111185
2025-01-10,MWG,cart,2025-01-07,2025-01-10,3d,3,0.006928406466512715,0.04808259587020647,0.04115418940369375,593.9921337266454
2025-01-13,MWG,cart,2025-01-08,2025-01-13,3d,3,-0.013619696176008445,0.018945834345397206,0.03256553052140565,239.10614525139655
2025-01-14,MWG,cart,2025-01-09,2025-01-14,3d,3,-0.008614627285513432,0.01671397035635458,0.02532859764186801,294.0184967080491
2025-01-15,MWG,cart,2025-01-10,2025-01-15,3d,3,-0.0033521524347212006,0.03622313450857284,0.03957528694329404,1180.5932968136494
2025-01-16,MWG,cart,2025-01-13,2025-01-16,3d,3,0.008674101610904428,0.04617691154422787,0.037502809933323444,432.3538230884653
2025-01-17,MWG,cart,2025-01-14,2025-01-17,3d,3,0.008689483951055177,0.026461038961038907,0.01777155500998373,204.51795653326116
2025-01-20,MWG,cart,2025-01-15,2025-01-20,3d,3,0.0033634271552487327,0.03399228543876576,0.030628858283517024,910.6443181241414
2025-01-21,MWG,cart,2025-01-16,2025-01-21,3d,3,-0.0017550017550016506,0.005981511691136365,0.007736513446138016,440.8265361609704
2025-01-22,MWG,cart,2025-01-17,2025-01-22,3d,3,-0.0052742616033756295,0.014323345406651367,0.019597607010026996,371.5706289101047
2025-01-23,MWG,cart,2025-01-20,2025-01-23,3d,3,0.029640084685956136,0.027651966626936808,0.001988118059019328,6.707531641977139
2025-01-24,MWG,cart,2025-01-21,2025-01-24,3d,3,0.04166666666666652,0.03399228543876576,0.007674381227900762,18.418514946961896
2025-02-03,MWG,cart,2025-01-22,2025-02-03,3d,3,0.038352774832096204,0.009316770186335477,0.029036004645760727,75.70770243581289
2025-02-04,MWG,cart,2025-01-23,2025-02-04,3d,3,0.006682659355723208,0.039646918013165555,0.03296425865744235,493.280547499565
2025-02-05,MWG,cart,2025-01-24,2025-02-05,3d,3,-0.011645569620253093,0.05789740985271696,0.06954297947297006,597.1625411265943
2025-02-06,MWG,cart,2025-02-03,2025-02-06,3d,3,-0.008340425531914941,0.026761332605133914,0.035101758137048855,420.8629164391038
2025-02-07,MWG,cart,2025-02-04,2025-02-07,3d,3,-0.011744680851063838,0.004080522306855183,0.01582520315791902,134.7435776127162
2025-02-10,MWG,cart,2025-02-05,2025-02-10,3d,3,-0.03381147540983609,0.028380893300248067,0.062192368710084156,183.93864200315787
2025-02-11,MWG,cart,2025-02-06,2025-02-11,3d,3,-0.04565739787160994,-0.02285263987391639,0.022804757997693548,49.94756394532438
2025-02-12,MWG,cart,2025-02-07,2025-02-12,3d,3,-0.04236996210816402,-0.002163164400494466,0.04020679770766955,94.8945802807842
2025-02-13,MWG,cart,2025-02-10,2025-02-13,3d,3,-0.04524566984800271,-0.002163164400494466,0.043082505447508246,95.21906868046965
2025-02-14,MWG,cart,2025-02-11,2025-02-14,3d,3,-0.021223021582733814,0.024020635176527527,0.04524365675926134,213.18197591651952
2025-02-17,MWG,cart,2025-02-12,2025-02-17,3d,3,-0.04082733812949646,0.013955726660250134,0.054783064789746594,134.18230847180203
2025-02-18,MWG,cart,2025-02-13,2025-02-18,3d,3,-0.005368382080710998,-0.002163164400494466,0.003205217680216532,59.70546865010077
2024-12-23,MWG,lightgbm,2024-12-18,2024-12-23,3d,3,0.01314237573715249,0.02201022602707779,0.008867850289925299,67.47524547526491
2024-12-24,MWG,lightgbm,2024-12-19,2024-12-24,3d,3,0.02510602205258694,0.02129937484762502,0.0038066472049619188,15.162287346790885
2024-12-25,MWG,lightgbm,2024-12-20,2024-12-25,3d,3,0.026447941078004744,0.005498689935857114,0.02094925114214763,79.20938374885422
2024-12-26,MWG,lightgbm,2024-12-23,2024-12-26,3d,3,0.008315316813570561,0.006224369693901217,0.002090947119669344,25.145730061143638
2024-12-27,MWG,lightgbm,2024-12-24,2024-12-27,3d,3,0.001654807214959586,0.006269771498701646,0.00461496428374206,278.882291666511
2024-12-30,MWG,lightgbm,2024-12-25,2024-12-30,3d,3,-0.019406392694063856,0.008924934847291248,0.028331327541355103,145.98966427192448
2024-12-31,MWG,lightgbm,2024-12-26,2024-12-31,3d,3,-0.008246742536697993,0.0020844283453921595,0.010331170882090152,125.27577811622534
2025-01-02,MWG,lightgbm,2024-12-27,2025-01-02,3d,3,-0.013051379481248904,0.02341529561618475,0.036466675097433655,279.4085878035025
2025-01-03,MWG,lightgbm,2024-12-30,2025-01-03,3d,3,-0.039248295360053254,0.022286367723895015,0.06153466308394827,156.78302081516128
2025-01-06,MWG,lightgbm,2024-12-31,2025-01-06,3d,3,-0.0655246964909364,0.02612177373743731,0.0916464702283737,139.86553946274373
2025-01-07,MWG,lightgbm,2025-01-02,2025-01-07,3d,3,-0.05775025108804821,-0.013676703293186557,0.04407354779486165,76.31749986275464
2025-01-08,MWG,lightgbm,2025-01-03,2025-01-08,3d,3,-0.008655011251514577,-0.0015316012186779257,0.007123410032836652,82.30387951939515
2025-01-09,MWG,lightgbm,2025-01-06,2025-01-09,3d,3,0.012279765082755079,0.0001330524688958362,0.012146712613859242,98.91649011199173
2025-01-10,MWG,lightgbm,2025-01-07,2025-01-10,3d,3,0.006928406466512715,0.006527077930639203,0.0004013285358735125,5.792508534441019
2025-01-13,MWG,lightgbm,2025-01-08,2025-01-13,3d,3,-0.013619696176008445,-0.005715960651825087,0.007903735524183358,58.03165813717678
2025-01-14,MWG,lightgbm,2025-01-09,2025-01-14,3d,3,-0.008614627285513432,0.006575127597196067,0.015189754882709499,176.32515463847128
2025-01-15,MWG,lightgbm,2025-01-10,2025-01-15,3d,3,-0.0033521524347212006,0.01207829278293145,0.01543044521765265,460.3145447034542
2025-01-16,MWG,lightgbm,2025-01-13,2025-01-16,3d,3,0.008674101610904428,0.016287892321989673,0.007613790711085245,87.77613005494148
2025-01-17,MWG,lightgbm,2025-01-14,2025-01-17,3d,3,0.008689483951055177,0.008034228563174213,0.0006552553878809639,7.540785984205602
2025-01-20,MWG,lightgbm,2025-01-15,2025-01-20,3d,3,0.0033634271552487327,0.004218647657063361,0.0008552205018146283,25.427055867109537
2025-01-21,MWG,lightgbm,2025-01-16,2025-01-21,3d,3,-0.0017550017550016506,0.01232808566663423,0.01408308742163588,802.4543212848603
2025-01-22,MWG,lightgbm,2025-01-17,2025-01-22,3d,3,-0.0052742616033756295,0.016099044641104683,0.021373306244480313,405.2378863953389
2025-01-23,MWG,lightgbm,2025-01-20,2025-01-23,3d,3,0.029640084685956136,0.026422236399064967,0.0032178482868911694,10.856407196487629
2025-01-24,MWG,lightgbm,2025-01-21,2025-01-24,3d,3,0.04166666666666652,0.03275140232480363,0.008915264341862891,21.396634420471013
2025-02-03,MWG,lightgbm,2025-01-22,2025-02-03,3d,3,0.038352774832096204,0.0175831350238203,0.020769639808275904,54.15420370286861
2025-02-04,MWG,lightgbm,2025-01-23,2025-02-04,3d,3,0.006682659355723208,0.015652524962553666,0.008969865606830458,134.22598892682484
2025-02-05,MWG,lightgbm,2025-01-24,2025-02-05,3d,3,-0.011645569620253093,0.006708121376521414,0.01835369099677451,157.6023466027386
2025-02-06,MWG,lightgbm,2025-02-03,2025-02-06,3d,3,-0.008340425531914941,0.004453540727540277,0.012793966259455218,153.39704443734485
2025-02-07,MWG,lightgbm,2025-02-04,2025-02-07,3d,3,-0.011744680851063838,0.015028710575155124,0.026773391426218963,227.96184728845842
2025-02-10,MWG,lightgbm,2025-02-05,2025-02-10,3d,3,-0.03381147540983609,0.024300636071207075,0.058112111481043165,171.870972137873
2025-02-11,MWG,lightgbm,2025-02-06,2025-02-11,3d,3,-0.04565739787160994,0.020792877843947174,0.06645027571555712,145.54109260106634
2025-02-12,MWG,lightgbm,2025-02-07,2025-02-12,3d,3,-0.04236996210816402,0.03057039628025445,0.07294035838841847,172.15110601754358
2025-02-13,MWG,lightgbm,2025-02-10,2025-02-13,3d,3,-0.04524566984800271,0.03737914984280119,0.0826248196908039,182.6137616447538
