date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error
2023-02-27,HPG,lightgbm,2023-02-22,2023-02-27,3d,3,-0.05168119551681183,0.007370514022331653,0.05905170953914348,114.26150062634296
2023-02-28,HPG,lightgbm,2023-02-23,2023-02-28,3d,3,-0.06998158379373842,-0.010386504378496843,0.05959507941524158,85.15823190125317
2023-03-01,HPG,lightgbm,2023-02-24,2023-03-01,3d,3,0.004441624365482344,0.008126803112796841,0.0036851787473144975,82.96916722525005
2023-01-03,HPG,xgboost,2022-12-28,2023-01-03,3d,3,0.057287889775199385,0.02743356302380562,0.029854326751393767,52.11280581034434
2023-01-04,HPG,xgboost,2022-12-29,2023-01-04,3d,3,0.07771260997067442,0.04050307348370552,0.0372095364869689,47.88095072474115
2023-01-05,HPG,xgboost,2022-12-30,2023-01-05,3d,3,0.0997067448680351,0.05310899391770363,0.046597750950331474,46.73480315900896
2023-01-06,HPG,xgboost,2023-01-03,2023-01-06,3d,3,0.008230452674897082,0.023490391671657562,0.01525993899676048,185.4082588106407
2023-01-09,HPG,xgboost,2023-01-04,2023-01-09,3d,3,0.010204081632653184,0.0070059457793831825,0.003198135853270001,31.341731362045632
2023-01-10,HPG,xgboost,2023-01-05,2023-01-10,3d,3,0.0,0.004429401829838753,0.004429401829838753,
2023-01-11,HPG,xgboost,2023-01-06,2023-01-11,3d,3,0.04081632653061229,0.025301797315478325,0.015514529215133965,38.01059657707817
2023-01-12,HPG,xgboost,2023-01-09,2023-01-12,3d,3,0.02289562289562297,0.019860804080963135,0.0030348188146598343,13.255017469911293
2023-01-13,HPG,xgboost,2023-01-10,2023-01-13,3d,3,0.007333333333333192,0.03147047758102417,0.024137144247690978,329.1428761048833
2023-01-16,HPG,xgboost,2023-01-11,2023-01-16,3d,3,0.002614379084967311,0.019911037757992744,0.017296658673025433,661.5971942432251
2023-01-17,HPG,xgboost,2023-01-12,2023-01-17,3d,3,0.07965766951942066,0.011594858951866627,0.06806281056755403,85.44413987778066
2023-01-18,HPG,xgboost,2023-01-13,2023-01-18,3d,3,0.08802117802779619,0.01753021962940693,0.07049095839838926,80.08408882704221
2023-01-19,HPG,xgboost,2023-01-16,2023-01-19,3d,3,0.04432855280312897,0.01786581426858902,0.026462738534539954,59.696824870565266
2023-01-27,HPG,xgboost,2023-01-17,2023-01-27,3d,3,-0.006707317073170738,0.012942778877913952,0.01965009595108469,292.96506690708054
2023-01-30,HPG,xgboost,2023-01-18,2023-01-30,3d,3,0.0024330900243307862,0.007052190601825714,0.004619100577494928,189.84503373505044
2023-01-31,HPG,xgboost,2023-01-19,2023-01-31,3d,3,0.04494382022471899,0.005374985281378031,0.03956883494334096,88.04065774893385
2023-02-01,HPG,xgboost,2023-01-27,2023-02-01,3d,3,-0.019030079803560418,-0.001296117901802063,0.017733961901758355,93.18910947730463
2023-02-02,HPG,xgboost,2023-01-30,2023-02-02,3d,3,-0.020631067961165095,0.0031373559031635523,0.023768423864328647,115.20694861298095
2023-02-03,HPG,xgboost,2023-01-31,2023-02-03,3d,3,-0.04540023894862588,0.014470580033957958,0.05987081898258384,131.8733565484812
2023-02-06,HPG,xgboost,2023-02-01,2023-02-06,3d,3,0.0025031289111387967,0.02280767634510994,0.020304547433971143,811.1666699871882
2023-02-07,HPG,xgboost,2023-02-02,2023-02-07,3d,3,-0.07311028500619576,0.018680106848478317,0.09179039185467408,125.55058682495255
2023-02-08,HPG,xgboost,2023-02-03,2023-02-08,3d,3,-0.011889862327910006,0.015238393098115921,0.027128255426025927,228.16290616204736
2023-02-09,HPG,xgboost,2023-02-06,2023-02-09,3d,3,-0.025593008739076217,0.022619562223553658,0.048212570962629875,188.3818016637387
2023-02-10,HPG,xgboost,2023-02-07,2023-02-10,3d,3,0.03810160427807485,-0.0072482069954276085,0.04534981127350246,119.0233643248416
2023-02-13,HPG,xgboost,2023-02-08,2023-02-13,3d,3,-0.031032298923369117,0.013878241181373596,0.04491054010474271,144.72192413344692
2023-02-14,HPG,xgboost,2023-02-09,2023-02-14,3d,3,0.0,0.008873694576323032,0.008873694576323032,
2023-02-15,HPG,xgboost,2023-02-10,2023-02-15,3d,3,0.01481004507405026,0.008236579596996307,0.0065734654770539525,44.385182112455496
2023-02-16,HPG,xgboost,2023-02-13,2023-02-16,3d,3,0.05490196078431375,0.030997443944215775,0.023904516840097978,43.54036995874987
2023-02-17,HPG,xgboost,2023-02-14,2023-02-17,3d,3,0.019218449711723373,0.027205973863601685,0.007987524151878311,41.56175067027322
2023-02-20,HPG,xgboost,2023-02-15,2023-02-20,3d,3,0.05266497461928932,0.01653708517551422,0.036127889443775096,68.5994623655296
2023-02-21,HPG,xgboost,2023-02-16,2023-02-21,3d,3,0.013630731102850069,5.291528214002028e-05,0.013577815820710049,99.61179424830003
2023-02-22,HPG,xgboost,2023-02-17,2023-02-22,3d,3,0.00942803268384651,0.018773294985294342,0.009345262301447832,99.12208214402469
2023-02-23,HPG,xgboost,2023-02-20,2023-02-23,3d,3,-0.018083182640144746,0.027165472507476807,0.04524865514762155,250.22506296634606
2023-02-24,HPG,xgboost,2023-02-21,2023-02-24,3d,3,-0.03667481662591687,0.011084911413490772,0.047759728039407645,130.22485845411816
2023-02-27,HPG,xgboost,2023-02-22,2023-02-27,3d,3,-0.05168119551681183,0.019938286393880844,0.07161948191069267,138.57938307056955
2023-02-28,HPG,xgboost,2023-02-23,2023-02-28,3d,3,-0.06998158379373842,0.015487749129533768,0.08546933292327219,122.13117836141274
2023-03-01,HPG,xgboost,2023-02-24,2023-03-01,3d,3,0.004441624365482344,-0.0005509235197678208,0.004992547885250165,112.40364953077236
2023-01-03,MWG,cart,2022-12-28,2023-01-03,3d,3,0.022083533365338415,0.008514386376981875,0.01356914698835654,61.44463734075375
2023-01-04,MWG,cart,2022-12-29,2023-01-04,3d,3,0.013955726660250134,0.005656445370646024,0.00829928128960411,59.46864317171542
2023-01-05,MWG,cart,2022-12-30,2023-01-05,3d,3,0.016361886429258954,-0.04503926911364009,0.061401155542899044,375.2694153474818
2023-01-06,MWG,cart,2023-01-03,2023-01-06,3d,3,-0.018318459370596507,0.008445297504798388,0.026763756875394895,146.10266253260457
2023-01-09,MWG,cart,2023-01-04,2023-01-09,3d,3,-0.03440911248220224,0.008514386376981875,0.04292349885918412,124.74456840869072
2023-01-10,MWG,cart,2023-01-05,2023-01-10,3d,3,-0.032196969696969724,0.008445297504798388,0.04064226720176811,126.23010048549143
2023-01-11,MWG,cart,2023-01-06,2023-01-11,3d,3,-0.013875598086124374,0.0781616907078162,0.09203728879394057,663.3032192390904
2023-01-12,MWG,cart,2023-01-09,2023-01-12,3d,3,0.0022118456623250182,-0.014465169394746846,0.016677015057071864,753.9863807469072
2023-01-13,MWG,cart,2023-01-10,2023-01-13,3d,3,-0.00366927592955002,-0.032396788990825764,0.028727513061275745,782.9204892966098
2023-01-16,MWG,cart,2023-01-11,2023-01-16,3d,3,-0.015283842794759694,-0.04503926911364009,0.029755426318880396,194.68550362924768
2023-01-17,MWG,cart,2023-01-12,2023-01-17,3d,3,0.022560078469838096,0.008514386376981875,0.014045692092856221,62.25905690724763
2023-01-18,MWG,cart,2023-01-13,2023-01-18,3d,3,0.06899091578688932,0.03167554766133818,0.03731536812555114,54.08736454639491
2023-01-19,MWG,cart,2023-01-16,2023-01-19,3d,3,0.08819906380881992,0.0721769499417928,0.01602211386702712,18.165854800632143
2023-01-27,MWG,cart,2023-01-17,2023-01-27,3d,3,0.06618705035971217,0.05677728908436608,0.009409761275346096,14.216921926881612
2023-01-30,MWG,cart,2023-01-18,2023-01-30,3d,3,0.02779053743683968,-0.0024019215372297342,0.030192458974069414,108.64294741578368
2023-01-31,MWG,cart,2023-01-19,2023-01-31,3d,3,0.019923024677382717,-0.0024019215372297342,0.02232494621461245,112.05600844311796
2023-02-01,MWG,cart,2023-01-27,2023-02-01,3d,3,0.026315789473684292,-0.005924350600030381,0.032240140073714674,122.51253228011538
2023-02-02,MWG,cart,2023-01-30,2023-02-02,3d,3,0.08022346368715083,-0.015660809778456852,0.09588427346560768,119.52148294111265
2023-02-03,MWG,cart,2023-01-31,2023-02-03,3d,3,0.027746947835738167,-0.025090909090909164,0.05283785692664733,190.4276363636363
2023-02-06,MWG,cart,2023-02-01,2023-02-06,3d,3,0.0010957703265395136,-0.015660809778456852,0.016756580104996366,1529.2055003820294
2023-02-07,MWG,cart,2023-02-02,2023-02-07,3d,3,-0.08419528340918492,-0.012018027040560875,0.07217725636862404,85.72600916116184
2023-02-08,MWG,cart,2023-02-03,2023-02-08,3d,3,-0.06889848812095023,0.014349332013854577,0.0832478201348048,120.82677342449742
2023-02-09,MWG,cart,2023-02-06,2023-02-09,3d,3,-0.06698774080560421,-0.003936362145317451,0.06305137866028676,94.12375742489866
2023-02-10,MWG,cart,2023-02-07,2023-02-10,3d,3,-0.07883442511859051,0.05725922376617154,0.13609364888476205,172.63225891485422
2023-02-13,MWG,cart,2023-02-08,2023-02-13,3d,3,-0.04500115982370678,-0.020236612702366097,0.024764547121340685,55.030908577370994
2023-02-14,MWG,cart,2023-02-09,2023-02-14,3d,3,-0.034021586109807544,0.015757109915449652,0.049778696025257196,146.3150361790666
2023-02-15,MWG,cart,2023-02-10,2023-02-15,3d,3,0.015448749386954175,-0.020236612702366097,0.03568536208932027,230.9919152384922
2023-02-16,MWG,cart,2023-02-13,2023-02-16,3d,3,0.018945834345397206,0.015757109915449652,0.0031887244299475537,16.83074163858209
2023-02-17,MWG,cart,2023-02-14,2023-02-17,3d,3,0.01773135778479462,0.015757109915449652,0.0019742478693449694,11.134217093278492
2023-02-20,MWG,cart,2023-02-15,2023-02-20,3d,3,0.03622313450857284,0.020310633213858953,0.015912501294713888,43.92911190760677
2023-02-21,MWG,cart,2023-02-16,2023-02-21,3d,3,0.027651966626936808,0.028380893300248067,0.0007289266733112587,2.6360753401213213
2023-02-22,MWG,cart,2023-02-17,2023-02-22,3d,3,-0.005727923627685039,0.014325703935452072,0.02005362756313711,350.1029145397642
2023-02-23,MWG,cart,2023-02-20,2023-02-23,3d,3,-0.029130738755534846,-0.006178618236285294,0.022952120519249553,78.79003931847984
2023-02-24,MWG,cart,2023-02-21,2023-02-24,3d,3,-0.054047784736720006,-0.029862058511444634,0.024185726225275372,44.74878358676487
2023-02-27,MWG,cart,2023-02-22,2023-02-27,3d,3,-0.05832933269323093,0.007478382799719574,0.0658077154929505,112.82096409202953
2023-02-28,MWG,cart,2023-02-23,2023-02-28,3d,3,-0.06985117618819003,0.02493668420027273,0.09478786038846276,135.69973415063103
2023-03-01,MWG,cart,2023-02-24,2023-03-01,3d,3,-0.030897498773908683,0.020310633213858953,0.051208131987767636,165.73552559215642
2023-01-03,MWG,lightgbm,2022-12-28,2023-01-03,3d,3,0.022083533365338415,0.013946107968454996,0.008137425396883419,36.84838500371346
2023-01-04,MWG,lightgbm,2022-12-29,2023-01-04,3d,3,0.013955726660250134,0.008236730984328304,0.00571899567592183,40.97956211919191
2023-01-05,MWG,lightgbm,2022-12-30,2023-01-05,3d,3,0.016361886429258954,-0.0019709644592443864,0.01833285088850334,112.04607101855831
2023-01-06,MWG,lightgbm,2023-01-03,2023-01-06,3d,3,-0.018318459370596507,-0.013938729019786265,0.004379730350810242,23.908835684294907
2023-01-09,MWG,lightgbm,2023-01-04,2023-01-09,3d,3,-0.03440911248220224,0.012316141326517711,0.04672525380871995,135.79325486203143
2023-01-10,MWG,lightgbm,2023-01-05,2023-01-10,3d,3,-0.032196969696969724,-0.0025946862586918662,0.02960228343827786,91.94120973770997
2023-01-11,MWG,lightgbm,2023-01-06,2023-01-11,3d,3,-0.013875598086124374,0.0006846114927976763,0.01456020957892205,104.9339242067143
2023-01-12,MWG,lightgbm,2023-01-09,2023-01-12,3d,3,0.0022118456623250182,-0.013393644864189924,0.015605490526514942,705.5415661376197
2023-01-13,MWG,lightgbm,2023-01-10,2023-01-13,3d,3,-0.00366927592955002,0.011504620495609599,0.015173896425159619,413.53925724033684
2023-01-16,MWG,lightgbm,2023-01-11,2023-01-16,3d,3,-0.015283842794759694,-8.85027612731127e-05,0.015195340033486581,99.42093907624164
2023-01-17,MWG,lightgbm,2023-01-12,2023-01-17,3d,3,0.022560078469838096,-0.004529065395924141,0.027089143865762236,120.07557465715075
2023-01-18,MWG,lightgbm,2023-01-13,2023-01-18,3d,3,0.06899091578688932,0.006042606697334275,0.06294830908955504,91.241445879629
2023-01-19,MWG,lightgbm,2023-01-16,2023-01-19,3d,3,0.08819906380881992,0.0054380578958863526,0.08276100591293357,93.83433603368641
2023-01-27,MWG,lightgbm,2023-01-17,2023-01-27,3d,3,0.06618705035971217,-0.010306404846697405,0.07649345520640957,115.57163340968413
2023-01-30,MWG,lightgbm,2023-01-18,2023-01-30,3d,3,0.02779053743683968,0.0042552366281558415,0.023535300808683837,84.68818158761113
2023-01-31,MWG,lightgbm,2023-01-19,2023-01-31,3d,3,0.019923024677382717,-0.010629166479809524,0.03055219115719224,153.35116856968062
2023-02-01,MWG,lightgbm,2023-01-27,2023-02-01,3d,3,0.026315789473684292,-0.009993807426605156,0.03630959690028945,137.97646822109945
2023-02-02,MWG,lightgbm,2023-01-30,2023-02-02,3d,3,0.08022346368715083,-0.0022927395946254776,0.0825162032817763,102.85794141669888
2023-02-03,MWG,lightgbm,2023-01-31,2023-02-03,3d,3,0.027746947835738167,-0.0026314174088581032,0.03037836524459627,109.48362834152456
2023-02-06,MWG,lightgbm,2023-02-01,2023-02-06,3d,3,0.0010957703265395136,-0.013841465889257448,0.014937236215796961,1363.1721770536851
2023-02-07,MWG,lightgbm,2023-02-02,2023-02-07,3d,3,-0.08419528340918492,0.022036174034811916,0.10623145744399684,126.17269417304198
2023-02-08,MWG,lightgbm,2023-02-03,2023-02-08,3d,3,-0.06889848812095023,0.004498258887539449,0.07339674700848968,106.5288208931999
2023-02-09,MWG,lightgbm,2023-02-06,2023-02-09,3d,3,-0.06698774080560421,-0.018277031520501474,0.04871070928510274,72.71585621383963
2023-02-10,MWG,lightgbm,2023-02-07,2023-02-10,3d,3,-0.07883442511859051,0.005347554598312126,0.08418197971690264,106.78327341166984
2023-02-13,MWG,lightgbm,2023-02-08,2023-02-13,3d,3,-0.04500115982370678,0.0025889871286367276,0.04759014695234351,105.75315644925409
2023-02-14,MWG,lightgbm,2023-02-09,2023-02-14,3d,3,-0.034021586109807544,0.046434505332232694,0.08045609144204025,236.48542187998353
2023-02-15,MWG,lightgbm,2023-02-10,2023-02-15,3d,3,0.015448749386954175,0.0362819276192397,0.020833178232285525,134.85349338295484
2023-02-16,MWG,lightgbm,2023-02-13,2023-02-16,3d,3,0.018945834345397206,0.049499328480489595,0.03055349413509239,161.26760942842935
2023-02-17,MWG,lightgbm,2023-02-14,2023-02-17,3d,3,0.01773135778479462,0.0424919497859334,0.02476059200113878,139.64295516258784
2023-02-20,MWG,lightgbm,2023-02-15,2023-02-20,3d,3,0.03622313450857284,0.038641595522948234,0.0024184610143753935,6.676564707018998
2023-02-21,MWG,lightgbm,2023-02-16,2023-02-21,3d,3,0.027651966626936808,-0.007659738979840278,0.035311705606777086,127.7005215693362
2023-02-22,MWG,lightgbm,2023-02-17,2023-02-22,3d,3,-0.005727923627685039,-0.013254666556299744,0.007526742928614705,131.40438696206337
2023-02-23,MWG,lightgbm,2023-02-20,2023-02-23,3d,3,-0.029130738755534846,-0.013188098910681496,0.01594263984485335,54.72789405941256
2023-02-24,MWG,lightgbm,2023-02-21,2023-02-24,3d,3,-0.054047784736720006,-0.0023026872023283757,0.05174509753439163,95.7395345368079
2023-02-27,MWG,lightgbm,2023-02-22,2023-02-27,3d,3,-0.05832933269323093,0.009937052043630908,0.06826638473686183,117.03611473817546
2023-02-28,MWG,lightgbm,2023-02-23,2023-02-28,3d,3,-0.06985117618819003,0.016541213804985643,0.08639238999317568,123.68065179091762
2023-03-01,MWG,lightgbm,2023-02-24,2023-03-01,3d,3,-0.030897498773908683,0.0038944850546123624,0.03479198382852104,112.60453178786449
2023-01-03,MWG,xgboost,2022-12-28,2023-01-03,3d,3,0.022083533365338415,0.00019054734730161726,0.021892986018036797,99.13715190341463
2023-01-04,MWG,xgboost,2022-12-29,2023-01-04,3d,3,0.013955726660250134,0.000887882080860436,0.013067844579389698,93.63786564128276
2023-01-05,MWG,xgboost,2022-12-30,2023-01-05,3d,3,0.016361886429258954,0.0018045330652967095,0.014557353363962244,88.9711185009219
2023-01-06,MWG,xgboost,2023-01-03,2023-01-06,3d,3,-0.018318459370596507,0.010376670397818089,0.028695129768414596,156.64597763321726
2023-01-09,MWG,xgboost,2023-01-04,2023-01-09,3d,3,-0.03440911248220224,-0.004112303722649813,0.03029680875955243,88.04879456051981
2023-01-10,MWG,xgboost,2023-01-05,2023-01-10,3d,3,-0.032196969696969724,0.008760709315538406,0.04095767901250813,127.20973246237807
2023-01-11,MWG,xgboost,2023-01-06,2023-01-11,3d,3,-0.013875598086124374,0.0037170799914747477,0.017592678077599122,126.7886109730422
2023-01-12,MWG,xgboost,2023-01-09,2023-01-12,3d,3,0.0022118456623250182,-0.003931892570108175,0.0061437382324331935,277.76523186410304
2023-01-13,MWG,xgboost,2023-01-10,2023-01-13,3d,3,-0.00366927592955002,0.006388502195477486,0.010057778125027506,274.1079798340742
2023-01-16,MWG,xgboost,2023-01-11,2023-01-16,3d,3,-0.015283842794759694,-0.008319423533976078,0.006964419260783616,45.56720030627034
2023-01-17,MWG,xgboost,2023-01-12,2023-01-17,3d,3,0.022560078469838096,-0.0042181313037872314,0.026778209773625328,118.69732549656997
2023-01-18,MWG,xgboost,2023-01-13,2023-01-18,3d,3,0.06899091578688932,0.010323865339159966,0.05866705044772935,85.03590621836352
2023-01-19,MWG,xgboost,2023-01-16,2023-01-19,3d,3,0.08819906380881992,-0.005678491201251745,0.09387755501007167,106.43826697929633
2023-01-27,MWG,xgboost,2023-01-17,2023-01-27,3d,3,0.06618705035971217,0.004269252996891737,0.06191779736282044,93.54971558078313
2023-01-30,MWG,xgboost,2023-01-18,2023-01-30,3d,3,0.02779053743683968,0.00612243264913559,0.02166810478770409,77.96936218649887
2023-01-31,MWG,xgboost,2023-01-19,2023-01-31,3d,3,0.019923024677382717,0.002030001487582922,0.017893023189799795,89.81077662425702
2023-02-01,MWG,xgboost,2023-01-27,2023-02-01,3d,3,0.026315789473684292,-0.007075943984091282,0.033391733457775574,126.88858713954679
2023-02-02,MWG,xgboost,2023-01-30,2023-02-02,3d,3,0.08022346368715083,-0.0008840395603328943,0.08110750324748373,101.10197131824225
2023-02-03,MWG,xgboost,2023-01-31,2023-02-03,3d,3,0.027746947835738167,-0.014305059798061848,0.042052007633800015,151.5554355122147
2023-02-06,MWG,xgboost,2023-02-01,2023-02-06,3d,3,0.0010957703265395136,-0.010098361410200596,0.01119413173674011,1021.5764622949432
2023-02-07,MWG,xgboost,2023-02-02,2023-02-07,3d,3,-0.08419528340918492,0.008764085359871387,0.0929593687690563,110.40923553553274
2023-02-08,MWG,xgboost,2023-02-03,2023-02-08,3d,3,-0.06889848812095023,0.018201930448412895,0.08710041856936312,126.41847585459305
2023-02-09,MWG,xgboost,2023-02-06,2023-02-09,3d,3,-0.06698774080560421,-0.00852537713944912,0.05846236366615509,87.27322785195962
2023-02-10,MWG,xgboost,2023-02-07,2023-02-10,3d,3,-0.07883442511859051,0.009753181599080563,0.08858760671767107,112.37172920891967
2023-02-13,MWG,xgboost,2023-02-08,2023-02-13,3d,3,-0.04500115982370678,-0.00434412807226181,0.04065703175144497,90.34663086622646
2023-02-14,MWG,xgboost,2023-02-09,2023-02-14,3d,3,-0.034021586109807544,0.02610534429550171,0.060126930405309253,176.7317085430541
2023-02-15,MWG,xgboost,2023-02-10,2023-02-15,3d,3,0.015448749386954175,0.015586570836603642,0.00013782144964946674,0.8921204312230686
2023-02-16,MWG,xgboost,2023-02-13,2023-02-16,3d,3,0.018945834345397206,0.02040991559624672,0.0014640812508495138,7.727721166342853
2023-02-17,MWG,xgboost,2023-02-14,2023-02-17,3d,3,0.01773135778479462,0.007775092497467995,0.009956265287326627,56.150608476608255
2023-02-20,MWG,xgboost,2023-02-15,2023-02-20,3d,3,0.03622313450857284,0.004789034370332956,0.031434100138239884,86.77907244830084
2023-02-21,MWG,xgboost,2023-02-16,2023-02-21,3d,3,0.027651966626936808,0.004663908388465643,0.022988058238471165,83.13353819860914
2023-02-22,MWG,xgboost,2023-02-17,2023-02-22,3d,3,-0.005727923627685039,0.007422677241265774,0.013150600868950812,229.58757350376325
2023-02-23,MWG,xgboost,2023-02-20,2023-02-23,3d,3,-0.029130738755534846,-0.006982925347983837,0.02214781340755101,76.02901386544109
2023-02-24,MWG,xgboost,2023-02-21,2023-02-24,3d,3,-0.054047784736720006,0.00836010929197073,0.062407894028690736,115.46799620501538
2023-02-27,MWG,xgboost,2023-02-22,2023-02-27,3d,3,-0.05832933269323093,0.001583904610015452,0.05991323730324638,102.71545127791126
2023-02-28,MWG,xgboost,2023-02-23,2023-02-28,3d,3,-0.06985117618819003,0.012287303805351257,0.08213847999354129,117.59068991515238
2023-03-01,MWG,xgboost,2023-02-24,2023-03-01,3d,3,-0.030897498773908683,0.006763203535228968,0.03766070230913765,121.88916191798715
