horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.55,8,8,-0.046607643224470995,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.6,8,8,-0.046607643224470995,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.65,8,8,-0.046607643224470995,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.5,7,7,-0.050547295141743935,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.55,7,7,-0.050547295141743935,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.6,7,7,-0.050547295141743935,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.65,7,7,-0.050547295141743935,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.5,7,7,-0.050547295141743935,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.55,7,7,-0.050547295141743935,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.6,7,7,-0.050547295141743935,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.65,7,7,-0.050547295141743935,0.0,0.0,0.0,0.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,7,12,-0.043770425589222256,0.08333333333333333,0.08333333333333333,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,7,12,-0.043770425589222256,0.08333333333333333,0.08333333333333333,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,7,12,-0.043770425589222256,0.08333333333333333,0.08333333333333333,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,7,12,-0.043770425589222256,0.08333333333333333,0.08333333333333333,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,7,11,-0.04518953698366856,0.09090909090909091,0.09090909090909091,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,7,11,-0.04518953698366856,0.09090909090909091,0.09090909090909091,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,7,11,-0.04518953698366856,0.09090909090909091,0.09090909090909091,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,7,11,-0.04518953698366856,0.09090909090909091,0.09090909090909091,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.5,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.55,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.6,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.65,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.5,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.55,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.6,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.65,8,13,-0.04186732206724827,0.07692307692307693,0.07692307692307693,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.5,7,12,-0.043770425589222256,0.08333333333333333,0.08333333333333333,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.55,7,12,-0.043770425589222256,0.08333333333333333,0.08333333333333333,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.6,7,12,-0.043770425589222256,0.08333333333333333,0.08333333333333333,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.65,7,12,-0.043770425589222256,0.08333333333333333,0.08333333333333333,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.5,7,11,-0.04518953698366856,0.09090909090909091,0.09090909090909091,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.55,7,11,-0.04518953698366856,0.09090909090909091,0.09090909090909091,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.6,7,11,-0.04518953698366856,0.09090909090909091,0.09090909090909091,1.0,1.0
5d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.65,7,11,-0.04518953698366856,0.09090909090909091,0.09090909090909091,1.0,1.0
5d,bull,cart,predicted_profit_probability,predicted_profit_probability,1,,,10,10,-0.03846857982511824,0.1,0.1,0.1111111111111111,0.4444444444444445
5d,bull,cart,predicted_profit_probability,predicted_profit_probability,3,,,10,30,-0.027068103680287517,0.16666666666666666,0.16666666666666666,0.5555555555555556,0.7407407407407407
5d,bull,cart,predicted_profit_probability,predicted_profit_probability,5,,,10,40,-0.025791646629617814,0.225,0.225,1.0,1.0
5d,bull,cart,predicted_return,predicted_return,1,,,10,10,-0.03814503821437693,0.2,0.2,0.2222222222222222,0.888888888888889
5d,bull,cart,predicted_return,predicted_return,3,,,10,30,-0.02680439657944417,0.16666666666666666,0.16666666666666666,0.5555555555555556,0.7407407407407407
5d,bull,cart,predicted_return,predicted_return,5,,,10,40,-0.025791646629617814,0.225,0.225,1.0,1.0
5d,bull,lightgbm,combined_rank_based,rank_based_joint_score,1,,,10,10,-0.03555224613012324,0.3,0.3,0.3333333333333333,1.3333333333333333
5d,bull,lightgbm,combined_rank_based,rank_based_joint_score,3,,,10,30,-0.01836054940846065,0.3,0.3,1.0,1.3333333333333333
5d,bull,lightgbm,combined_rank_based,rank_based_joint_score,5,,,10,40,-0.02579164662961781,0.225,0.225,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear,combined_score,1,,,10,10,-0.03555224613012324,0.3,0.3,0.3333333333333333,1.3333333333333333
5d,bull,lightgbm,combined_weighted_linear,combined_score,3,,,10,30,-0.01865847878694527,0.26666666666666666,0.26666666666666666,0.8888888888888888,1.1851851851851851
5d,bull,lightgbm,combined_weighted_linear,combined_score,5,,,10,40,-0.02579164662961781,0.225,0.225,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.5,10,10,-0.03555224613012324,0.3,0.3,0.6,1.62
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.55,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.5,1.3333333333333333
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.6,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.5,1.3333333333333333
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.65,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.5,1.2777777777777777
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.5,10,10,-0.03555224613012324,0.3,0.3,0.6,1.5599999999999998
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.55,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.5,1.2777777777777777
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.6,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.5,1.2777777777777777
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.65,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.5,1.222222222222222
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.5,10,10,-0.03555224613012324,0.3,0.3,0.75,1.65
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.55,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.6666666666666666,1.4814814814814814
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.6,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.6666666666666666,1.4814814814814814
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.65,9,9,-0.041006860476812936,0.2222222222222222,0.2222222222222222,0.6666666666666666,1.4074074074074074
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.5,10,10,-0.03763941760302297,0.2,0.2,1.0,2.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.55,8,8,-0.047069047624429525,0.125,0.125,1.0,2.25
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.6,8,8,-0.047069047624429525,0.125,0.125,1.0,2.25
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.65,8,8,-0.047069047624429525,0.125,0.125,1.0,2.125
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,10,25,-0.03008965035266674,0.2,0.2,1.0,1.08
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,9,23,-0.03271302016442935,0.17391304347826086,0.17391304347826086,1.0,1.0434782608695652
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,9,23,-0.03271302016442935,0.17391304347826086,0.17391304347826086,1.0,1.0434782608695652
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,9,22,-0.033215178433120864,0.18181818181818182,0.18181818181818182,1.0,1.0454545454545454
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,10,25,-0.02835617186747939,0.2,0.2,1.0,1.04
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,9,22,-0.03168966542383097,0.18181818181818182,0.18181818181818182,1.0,1.0454545454545454
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,9,22,-0.03168966542383097,0.18181818181818182,0.18181818181818182,1.0,1.0454545454545454
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,9,21,-0.03216700481290787,0.19047619047619047,0.19047619047619047,1.0,1.0476190476190474
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,10,21,-0.03471303320054501,0.19047619047619047,0.19047619047619047,1.0,1.0476190476190474
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,9,19,-0.03837536327245535,0.15789473684210525,0.15789473684210525,1.0,1.0526315789473684
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,9,19,-0.03837536327245535,0.15789473684210525,0.15789473684210525,1.0,1.0526315789473684
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,9,18,-0.03930368688463532,0.16666666666666666,0.16666666666666666,1.0,1.0555555555555556
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,10,19,-0.03985507667476805,0.10526315789473684,0.10526315789473684,1.0,1.0526315789473684
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,8,17,-0.044553215399164674,0.058823529411764705,0.058823529411764705,1.0,1.0588235294117647
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,8,17,-0.044553215399164674,0.058823529411764705,0.058823529411764705,1.0,1.0588235294117647
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,8,16,-0.045983695220786464,0.0625,0.0625,1.0,1.0625
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.5,10,27,-0.03271679938324452,0.18518518518518517,0.18518518518518517,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.55,9,24,-0.03631758024937077,0.16666666666666666,0.16666666666666666,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.6,9,24,-0.03631758024937077,0.16666666666666666,0.16666666666666666,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.65,9,23,-0.03695462555355142,0.17391304347826086,0.17391304347826086,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.5,10,26,-0.031851029188077244,0.19230769230769232,0.19230769230769232,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.55,9,23,-0.03549543919683934,0.17391304347826086,0.17391304347826086,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.6,9,23,-0.03549543919683934,0.17391304347826086,0.17391304347826086,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.65,9,22,-0.036124071057913126,0.18181818181818182,0.18181818181818182,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.5,10,22,-0.038554370882475854,0.18181818181818182,0.18181818181818182,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.55,9,20,-0.04241771821898376,0.15,0.15,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.6,9,20,-0.04241771821898376,0.15,0.15,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.65,9,19,-0.04350993821718206,0.15789473684210525,0.15789473684210525,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.5,10,20,-0.04382344595118083,0.1,0.1,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.55,8,18,-0.04870150688826795,0.05555555555555555,0.05555555555555555,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.6,8,18,-0.04870150688826795,0.05555555555555555,0.05555555555555555,1.0,1.0
5d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.65,8,17,-0.05029185798444747,0.058823529411764705,0.058823529411764705,1.0,1.0
5d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,1,,,10,10,-0.031630460013357474,0.3,0.3,0.3333333333333333,1.3333333333333333
5d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,10,30,-0.019189825503629975,0.26666666666666666,0.26666666666666666,0.8888888888888888,1.1851851851851851
5d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,5,,,10,40,-0.02579164662961781,0.225,0.225,1.0,1.0
5d,bull,lightgbm,predicted_return,predicted_return,1,,,10,10,-0.03763941760302297,0.2,0.2,0.2222222222222222,0.888888888888889
5d,bull,lightgbm,predicted_return,predicted_return,3,,,10,30,-0.025062696966606065,0.23333333333333334,0.23333333333333334,0.7777777777777778,1.037037037037037
5d,bull,lightgbm,predicted_return,predicted_return,5,,,10,40,-0.025791646629617814,0.225,0.225,1.0,1.0
5d,bull,xgboost,combined_rank_based,rank_based_joint_score,1,,,10,10,-0.039217128989425726,0.2,0.2,0.2222222222222222,0.888888888888889
5d,bull,xgboost,combined_rank_based,rank_based_joint_score,3,,,10,30,-0.01550335276018314,0.3,0.3,1.0,1.3333333333333333
5d,bull,xgboost,combined_rank_based,rank_based_joint_score,5,,,10,40,-0.025791646629617804,0.225,0.225,1.0,1.0
5d,bull,xgboost,combined_weighted_linear,combined_score,1,,,10,10,-0.039217128989425726,0.2,0.2,0.2222222222222222,0.888888888888889
5d,bull,xgboost,combined_weighted_linear,combined_score,3,,,10,30,-0.015801282138667758,0.26666666666666666,0.26666666666666666,0.8888888888888888,1.1851851851851851
5d,bull,xgboost,combined_weighted_linear,combined_score,5,,,10,40,-0.02579164662961781,0.225,0.225,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.5,10,10,-0.039217128989425726,0.2,0.2,0.2857142857142857,0.7142857142857143
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.55,10,10,-0.039217128989425726,0.2,0.2,0.3333333333333333,0.8
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.6,10,10,-0.039217128989425726,0.2,0.2,0.5,1.1
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.65,10,10,-0.039217128989425726,0.2,0.2,0.5,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.5,10,10,-0.039217128989425726,0.2,0.2,0.3333333333333333,0.7333333333333334
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.55,10,10,-0.039217128989425726,0.2,0.2,0.3333333333333333,0.7333333333333334
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.6,10,10,-0.039217128989425726,0.2,0.2,0.5,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.65,10,10,-0.039217128989425726,0.2,0.2,0.5,0.9500000000000001
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.5,10,10,-0.039217128989425726,0.2,0.2,0.4,0.8400000000000001
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.55,10,10,-0.039217128989425726,0.2,0.2,0.4,0.8400000000000001
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.6,10,10,-0.039217128989425726,0.2,0.2,0.5,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.65,10,10,-0.039217128989425726,0.2,0.2,0.5,0.9500000000000001
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.5,10,10,-0.039217128989425726,0.2,0.2,0.5,0.8500000000000001
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.55,10,10,-0.039217128989425726,0.2,0.2,0.5,0.8500000000000001
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.6,10,10,-0.039217128989425726,0.2,0.2,0.5,0.8500000000000001
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.65,10,10,-0.039217128989425726,0.2,0.2,0.5,0.8
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,10,25,-0.018156666699232868,0.28,0.28,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,10,24,-0.022846859862112195,0.25,0.25,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,10,22,-0.027749648848429367,0.18181818181818182,0.18181818181818182,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,10,20,-0.02977004343072463,0.2,0.2,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,10,22,-0.02340093901482073,0.2727272727272727,0.2727272727272727,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,10,22,-0.02340093901482073,0.2727272727272727,0.2727272727272727,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,10,20,-0.028849414815040476,0.2,0.2,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,10,19,-0.030196596334804027,0.21052631578947367,0.21052631578947367,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,10,21,-0.025504894344337337,0.23809523809523808,0.23809523809523808,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,10,21,-0.025504894344337337,0.23809523809523808,0.23809523809523808,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,10,20,-0.028849414815040476,0.2,0.2,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,10,19,-0.030196596334804027,0.21052631578947367,0.21052631578947367,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,10,17,-0.0259677764666586,0.23529411764705882,0.23529411764705882,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,10,17,-0.0259677764666586,0.23529411764705882,0.23529411764705882,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,10,17,-0.0259677764666586,0.23529411764705882,0.23529411764705882,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,10,16,-0.027387452124603952,0.25,0.25,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.5,10,25,-0.018156666699232868,0.28,0.28,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.55,10,24,-0.022846859862112195,0.25,0.25,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.6,10,22,-0.027749648848429367,0.18181818181818182,0.18181818181818182,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.65,10,20,-0.02977004343072463,0.2,0.2,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.5,10,22,-0.02340093901482073,0.2727272727272727,0.2727272727272727,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.55,10,22,-0.02340093901482073,0.2727272727272727,0.2727272727272727,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.6,10,20,-0.028849414815040476,0.2,0.2,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.65,10,19,-0.030196596334804027,0.21052631578947367,0.21052631578947367,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.5,10,21,-0.025504894344337337,0.23809523809523808,0.23809523809523808,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.55,10,21,-0.025504894344337337,0.23809523809523808,0.23809523809523808,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.6,10,20,-0.028849414815040476,0.2,0.2,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.65,10,19,-0.030196596334804027,0.21052631578947367,0.21052631578947367,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.5,10,17,-0.0259677764666586,0.23529411764705882,0.23529411764705882,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.55,10,17,-0.0259677764666586,0.23529411764705882,0.23529411764705882,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.6,10,17,-0.0259677764666586,0.23529411764705882,0.23529411764705882,1.0,1.0
5d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.65,10,16,-0.027387452124603952,0.25,0.25,1.0,1.0
5d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,1,,,10,10,-0.037129957516525994,0.3,0.3,0.3333333333333333,1.3333333333333333
5d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,10,30,-0.015801282138667758,0.26666666666666666,0.26666666666666666,0.8888888888888888,1.1851851851851851
5d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,5,,,10,40,-0.02579164662961781,0.225,0.225,1.0,1.0
5d,bull,xgboost,predicted_return,predicted_return,1,,,10,10,-0.03763941760302297,0.2,0.2,0.2222222222222222,0.888888888888889
5d,bull,xgboost,predicted_return,predicted_return,3,,,10,30,-0.019448729759828202,0.26666666666666666,0.26666666666666666,0.8888888888888888,1.1851851851851851
5d,bull,xgboost,predicted_return,predicted_return,5,,,10,40,-0.025791646629617814,0.225,0.225,1.0,1.0
5d,sideway,cart,combined_rank_based,rank_based_joint_score,1,,,23,23,0.00277051219477729,0.5217391304347826,0.5217391304347826,0.21052631578947367,0.8421052631578948
5d,sideway,cart,combined_rank_based,rank_based_joint_score,3,,,23,69,0.011256324051859373,0.5797101449275363,0.5797101449275363,0.7017543859649122,0.9356725146198831
5d,sideway,cart,combined_rank_based,rank_based_joint_score,5,,,23,92,0.01654607634951196,0.6195652173913043,0.6195652173913043,1.0,1.0
5d,sideway,cart,combined_weighted_linear,combined_score,1,,,23,23,0.00277051219477729,0.5217391304347826,0.5217391304347826,0.21052631578947367,0.8421052631578948
5d,sideway,cart,combined_weighted_linear,combined_score,3,,,23,69,0.012045842891440471,0.5797101449275363,0.5797101449275363,0.7017543859649122,0.9356725146198831
5d,sideway,cart,combined_weighted_linear,combined_score,5,,,23,92,0.01654607634951196,0.6195652173913043,0.6195652173913043,1.0,1.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.5,22,22,0.0012189553897779927,0.5,0.5,0.4230769230769231,0.7884615384615384
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.55,22,22,0.0012189553897779927,0.5,0.5,0.4230769230769231,0.7884615384615384
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.6,22,22,0.0012189553897779927,0.5,0.5,0.4230769230769231,0.7884615384615384
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.65,22,22,0.0012189553897779927,0.5,0.5,0.4230769230769231,0.7884615384615384
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.5,22,22,0.0012189553897779927,0.5,0.5,0.44,0.8
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.55,22,22,0.0012189553897779927,0.5,0.5,0.44,0.8
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.6,22,22,0.0012189553897779927,0.5,0.5,0.44,0.8
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.65,22,22,0.0012189553897779927,0.5,0.5,0.44,0.8
5d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.5,21,21,-0.002261833162779301,0.47619047619047616,0.47619047619047616,0.45454545454545453,0.8008658008658007
