model_name,ranking_method,score_column,top_k,ranking_group_mode,return_threshold,probability_threshold,groups_covered,observations,coverage_ratio,average_actual_return,median_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_base_rate
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.01,0.5,27,27,1.0,0.015053356279953078,0.0058565153733529,0.4074074074074074,0.4074074074074074,0.7857142857142857,0.9312169312169312
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.01,0.55,25,25,1.0,0.015956844611477113,0.0058565153733529,0.44,0.44,0.7857142857142857,0.9428571428571428
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.01,0.6,23,23,1.0,0.010660938995135988,0.005140186915888,0.391304347826087,0.391304347826087,0.75,0.9130434782608696
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.01,0.65,20,20,1.0,0.010310168978946094,0.003530247082524,0.4,0.4,0.7272727272727273,0.9090909090909092
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.02,0.5,15,15,1.0,0.008914628343977873,0.0018691588785046,0.4,0.4,1.0,1.0666666666666667
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.02,0.55,15,15,1.0,0.008914628343977873,0.0018691588785046,0.4,0.4,1.0,1.0666666666666667
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.02,0.6,15,15,1.0,0.008914628343977873,0.0018691588785046,0.4,0.4,1.0,1.0666666666666667
lightgbm,combined_weighted_linear_gated,combined_score,1,date,0.02,0.65,14,14,1.0,0.010049494704072726,0.0018947330638323,0.42857142857142855,0.42857142857142855,1.0,1.0714285714285714
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.0,0.5,28,35,0.4166666666666667,0.014095170240587086,0.0072533849129592,0.4857142857142857,0.4857142857142857,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.0,0.55,26,33,0.4230769230769231,0.014721559216628568,0.0100204498977505,0.5151515151515151,0.5151515151515151,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.0,0.6,25,31,0.41333333333333333,0.010712643088707825,0.0072533849129592,0.4838709677419355,0.4838709677419355,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.0,0.65,22,28,0.42424242424242425,0.010467632801454883,0.00863691740535485,0.5,0.5,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.005,0.5,28,34,0.40476190476190477,0.013770949633366829,0.0069096865470902,0.47058823529411764,0.47058823529411764,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.005,0.55,26,32,0.41025641025641024,0.014396649476958342,0.00863691740535485,0.5,0.5,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.005,0.6,25,30,0.4,0.010232442162128893,0.00655495014315605,0.4666666666666667,0.4666666666666667,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.005,0.65,22,27,0.4090909090909091,0.009925001761283738,0.0072533849129592,0.48148148148148145,0.48148148148148145,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.01,0.5,27,32,0.3950617283950617,0.012990938557601021,0.00621125177728705,0.4375,0.4375,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.01,0.55,25,30,0.4,0.013606350985714251,0.0079384826355517,0.4666666666666667,0.4666666666666667,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.01,0.6,23,28,0.4057971014492754,0.009088250399022403,0.00549835114462045,0.42857142857142855,0.42857142857142855,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.01,0.65,20,25,0.4166666666666667,0.008618911754536858,0.005140186915888,0.44,0.44,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.02,0.5,15,16,0.35555555555555557,0.00633430670196133,0.0009345794392523,0.375,0.375,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.02,0.55,15,16,0.35555555555555557,0.00633430670196133,0.0009345794392523,0.375,0.375,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.02,0.6,15,16,0.35555555555555557,0.00633430670196133,0.0009345794392523,0.375,0.375,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,3,date,0.02,0.65,14,15,0.35714285714285715,0.007221493861915425,0.0018691588785046,0.4,0.4,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.0,0.5,28,35,0.25,0.014095170240587086,0.0072533849129592,0.4857142857142857,0.4857142857142857,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.0,0.55,26,33,0.25384615384615383,0.014721559216628568,0.0100204498977505,0.5151515151515151,0.5151515151515151,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.0,0.6,25,31,0.248,0.010712643088707825,0.0072533849129592,0.4838709677419355,0.4838709677419355,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.0,0.65,22,28,0.2545454545454545,0.010467632801454883,0.00863691740535485,0.5,0.5,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.005,0.5,28,34,0.24285714285714285,0.013770949633366829,0.0069096865470902,0.47058823529411764,0.47058823529411764,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.005,0.55,26,32,0.24615384615384617,0.014396649476958342,0.00863691740535485,0.5,0.5,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.005,0.6,25,30,0.24,0.010232442162128893,0.00655495014315605,0.4666666666666667,0.4666666666666667,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.005,0.65,22,27,0.24545454545454545,0.009925001761283738,0.0072533849129592,0.48148148148148145,0.48148148148148145,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.01,0.5,27,32,0.23703703703703705,0.012990938557601021,0.00621125177728705,0.4375,0.4375,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.01,0.55,25,30,0.24,0.013606350985714251,0.0079384826355517,0.4666666666666667,0.4666666666666667,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.01,0.6,23,28,0.24347826086956523,0.009088250399022403,0.00549835114462045,0.42857142857142855,0.42857142857142855,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.01,0.65,20,25,0.25,0.008618911754536858,0.005140186915888,0.44,0.44,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.02,0.5,15,16,0.21333333333333335,0.00633430670196133,0.0009345794392523,0.375,0.375,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.02,0.55,15,16,0.21333333333333335,0.00633430670196133,0.0009345794392523,0.375,0.375,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.02,0.6,15,16,0.21333333333333335,0.00633430670196133,0.0009345794392523,0.375,0.375,1.0,1.0
lightgbm,combined_weighted_linear_gated,combined_score,5,date,0.02,0.65,14,15,0.21428571428571427,0.007221493861915425,0.0018691588785046,0.4,0.4,1.0,1.0
lightgbm,predicted_profit_probability,predicted_profit_probability,1,date,,,42,42,1.0,0.009943578542288188,0.00621125177728705,0.40476190476190477,0.40476190476190477,0.2463768115942029,0.9855072463768116
lightgbm,predicted_profit_probability,predicted_profit_probability,3,date,,,42,126,1.0,0.009972625089532497,0.0045278212903830505,0.42857142857142855,0.42857142857142855,0.782608695652174,1.0434782608695652
lightgbm,predicted_profit_probability,predicted_profit_probability,5,date,,,42,168,0.8,0.007438820600201648,0.0030619254800614,0.4107142857142857,0.4107142857142857,1.0,1.0
lightgbm,predicted_return,predicted_return,1,date,,,42,42,1.0,0.006315226726105357,0.004850458316321299,0.38095238095238093,0.38095238095238093,0.2318840579710145,0.927536231884058
lightgbm,predicted_return,predicted_return,3,date,,,42,126,1.0,0.006748491732018474,0.0030619254800614,0.4126984126984127,0.4126984126984127,0.7536231884057971,1.0048309178743962
lightgbm,predicted_return,predicted_return,5,date,,,42,168,0.8,0.007438820600201649,0.0030619254800614,0.4107142857142857,0.4107142857142857,1.0,1.0
xgboost,combined_rank_based,rank_based_joint_score,1,date,,,42,42,1.0,0.006003593532017379,0.00655495014315605,0.42857142857142855,0.42857142857142855,0.2608695652173913,1.0434782608695652
xgboost,combined_rank_based,rank_based_joint_score,3,date,,,42,126,1.0,0.01094328487070705,0.00695096516400025,0.46825396825396826,0.46825396825396826,0.855072463768116,1.1400966183574879
xgboost,combined_rank_based,rank_based_joint_score,5,date,,,42,168,0.8,0.007438820600201649,0.0030619254800614,0.4107142857142857,0.4107142857142857,1.0,1.0
xgboost,combined_weighted_linear,combined_score,1,date,,,42,42,1.0,0.009516280627439613,0.00621125177728705,0.42857142857142855,0.42857142857142855,0.2608695652173913,1.0434782608695652
xgboost,combined_weighted_linear,combined_score,3,date,,,42,126,1.0,0.010450928742519058,0.0066462227901621,0.4603174603174603,0.4603174603174603,0.8405797101449275,1.1207729468599033
xgboost,combined_weighted_linear,combined_score,5,date,,,42,168,0.8,0.007438820600201649,0.0030619254800614,0.4107142857142857,0.4107142857142857,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.0,0.5,31,31,1.0,0.016481095609801627,0.0072533849129592,0.45161290322580644,0.45161290322580644,0.6086956521739131,0.8835904628330996
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.0,0.55,26,26,1.0,0.017789080312682535,0.00832648144554535,0.46153846153846156,0.46153846153846156,0.631578947368421,0.8744939271255061
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.0,0.6,24,24,1.0,0.017595333073915222,0.0069096865470902,0.4583333333333333,0.4583333333333333,0.6875,0.8880208333333334
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.0,0.65,21,21,1.0,0.018497548359420014,0.0065659881812212,0.47619047619047616,0.47619047619047616,0.8333333333333334,0.9523809523809523
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.005,0.5,30,30,1.0,0.018622225763087148,0.00832648144554535,0.4666666666666667,0.4666666666666667,0.6363636363636364,0.9121212121212121
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.005,0.55,25,25,1.0,0.020410755884740395,0.0093995779781315,0.48,0.48,0.631578947368421,0.8842105263157896
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.005,0.6,23,23,1.0,0.02043655664185779,0.0072533849129592,0.4782608695652174,0.4782608695652174,0.6875,0.8967391304347826
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.005,0.65,20,20,1.0,0.021810066226829208,0.0069096865470902,0.5,0.5,0.8333333333333334,0.9583333333333334
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.01,0.5,27,27,1.0,0.019950892451376243,0.0093995779781315,0.48148148148148145,0.48148148148148145,0.6842105263157895,0.8869395711500975
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.01,0.55,23,23,1.0,0.020426959644002884,0.0093995779781315,0.4782608695652174,0.4782608695652174,0.6470588235294118,0.8721227621483377
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.01,0.6,21,21,1.0,0.020456760831251704,0.0072533849129592,0.47619047619047616,0.47619047619047616,0.7142857142857143,0.8843537414965986
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.01,0.65,18,18,1.0,0.0229594828873722,0.0069096865470902,0.5,0.5,0.8181818181818182,0.9090909090909091
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.02,0.5,20,20,1.0,0.016564745392629393,0.0018964832125949,0.4,0.4,0.8888888888888888,0.9333333333333335
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.02,0.55,18,18,1.0,0.01848793257569932,0.003530247082524,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.9382716049382716
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.02,0.6,17,17,1.0,0.017762015881466975,0.00192030724916,0.4117647058823529,0.4117647058823529,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,1,date,0.02,0.65,14,14,1.0,0.022518666938468178,0.003530247082524,0.5,0.5,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.0,0.5,31,45,0.4838709677419355,0.01640090725959148,0.0100204498977505,0.5111111111111111,0.5111111111111111,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.0,0.55,26,36,0.46153846153846156,0.016329816493107267,0.010633696831515799,0.5277777777777778,0.5277777777777778,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.0,0.6,24,31,0.4305555555555556,0.015511073149998097,0.0100204498977505,0.5161290322580645,0.5161290322580645,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.0,0.65,21,24,0.38095238095238093,0.01648485810985345,0.0069096865470902,0.5,0.5,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.005,0.5,30,43,0.4777777777777778,0.016121047006447783,0.0100204498977505,0.5116279069767442,0.5116279069767442,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.005,0.55,25,35,0.4666666666666667,0.018160748649732154,0.0112469437652811,0.5428571428571428,0.5428571428571428,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.005,0.6,23,30,0.43478260869565216,0.01761986922129016,0.010633696831515799,0.5333333333333333,0.5333333333333333,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.005,0.65,20,23,0.38333333333333336,0.019277800157619422,0.0072533849129592,0.5217391304347826,0.5217391304347826,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.01,0.5,27,35,0.43209876543209874,0.019517930955839292,0.0112469437652811,0.5428571428571428,0.5428571428571428,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.01,0.55,23,31,0.4492753623188406,0.019815276099331716,0.0112469437652811,0.5483870967741935,0.5483870967741935,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.01,0.6,21,26,0.4126984126984127,0.019509362806821633,0.010633696831515799,0.5384615384615384,0.5384615384615384,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.01,0.65,18,20,0.37037037037037035,0.022641464449482444,0.00925016433912015,0.55,0.55,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.02,0.5,20,21,0.35,0.016311516743708048,0.00192030724916,0.42857142857142855,0.42857142857142855,1.0,1.0
xgboost,combined_weighted_linear_gated,combined_score,3,date,0.02,0.55,18,19,0.35185185185185186,0.018106827901466775,0.005140186915888,0.47368421052631576,0.47368421052631576,1.0,1.0
